iteration,exploitability_for_1_sql
0,5.022117576928349
20,5.003362014387315
40,5.006199971858438
60,5.018946715443194
100,5.024737864488538
120,5.008557814649574
140,4.98326577170408
180,4.91422490828071
240,4.792551516556189
300,4.65855407853352
380,4.489799113322653
500,4.286080316773752
620,4.1983874436319075
780,4.01138415277191
1000,3.5396970908877425
1240,3.027150300987577
1580,2.273019803852854
1980,1.706201073148919
2500,1.2356926920695492
3160,1.104269206648051
3980,0.9087876038495564
5000,0.8311795765980652
6300,0.802339353813396
7940,0.6860737301282394
10000,0.8230445132375093
12580,0.8952513411272829
15840,0.993157965547981
19940,0.9364336067047561
25100,1.170396524650812
31620,0.9818116558332209
39800,0.8707334123500041
50100,0.7078406324994768
63080,0.6028743681993064
79420,0.4696173817255486
100000,0.3408698918527012
125880,0.28860779987032825
158480,0.23662626246590895
199520,0.19161471772409666
251180,0.1544022387603381
316220,0.11824252747446465
398100,0.11974105748516217
501180,0.1326571523360201
630940,0.11630564356949369
794320,0.09322133906849986
1000000,0.09331115439724004
