iteration,exploitability_for_100_sql
0,5.315958139126547
20,5.255106337403124
40,5.225004119964165
60,5.213362491600702
100,5.2031176866878015
120,5.193841979731629
140,5.18118445143236
180,5.141148582828161
240,5.0602048360294525
300,4.943638519718168
380,4.763000582088871
500,4.5428418624545674
620,4.319016983154136
780,4.0070661676195005
1000,3.6058023631530505
1240,3.1368725624739704
1580,2.458940480045015
1980,1.8276800881605677
2500,1.2987851304586417
3160,1.0736380345728103
3980,0.9930051034855151
5000,0.9055694019097349
6300,0.790440267936718
7940,0.8243706177355296
10000,0.9879150860095257
12580,0.9790835905041346
15840,0.9614039790394611
19940,1.3180096259985887
25100,1.7035831919327877
31620,1.0986426602235513
39800,0.8447000819867461
50100,0.768229729878913
63080,0.6611392735828165
79420,0.49611725498548087
100000,0.44699939067037353
125880,0.3116525579719796
158480,0.26317782400122547
199520,0.22571537208744302
251180,0.18692800610915322
316220,0.1580965026910212
398100,0.14041137863342687
501180,0.11940189230664644
630940,0.13164553119786768
794320,0.0961675499055274
1000000,0.0844031106714395
