iteration,exploitability_for_10_sql
0,5.250112516075159
20,5.191239188669327
40,5.16027535095078
60,5.138388034157988
100,5.082613651187407
120,5.046841891297573
140,5.007261600987394
180,4.919754436554136
240,4.7775769768266025
300,4.635215830351157
380,4.458343862216711
500,4.2194293946809225
620,4.032251601541066
780,3.8852913988573214
1000,3.733687439902067
1240,3.4049880774078614
1580,2.6318240938299278
1980,1.8422670068242684
2500,1.3014397082617473
3160,1.1018069930816972
3980,1.0218574466547472
5000,0.8902487485889827
6300,0.8150076636499071
7940,0.9306491327899558
10000,1.0803128249548954
12580,1.0685473617389454
15840,1.123085035367328
19940,0.9632023382969179
25100,1.0001028126838916
31620,0.8822396137739699
39800,0.7916706273002939
50100,0.6772233681148905
63080,0.525543874952915
79420,0.4343807963397972
100000,0.32266573671886006
125880,0.27341115417936224
158480,0.20815088773033646
199520,0.2256364883709776
251180,0.1670406782044081
316220,0.18626808713170304
398100,0.10584694900952027
501180,0.11898458799307414
630940,0.07946868740252104
794320,0.0897583669751581
1000000,0.0886908915543676
