iteration,exploitability_for_10_sql
0,5.250112516075159
20,5.185763847177385
40,5.146486652712199
60,5.130859579290321
100,5.114500669657674
120,5.102368656382942
140,5.084520350723935
180,5.030269552667578
240,4.899709550150199
300,4.743688219732848
380,4.5358846424448185
500,4.278197172015023
620,4.082632004593031
780,3.805452099600752
1000,3.4764062462006455
1240,2.9815690031272126
1580,2.1739544924793095
1980,1.55026540086445
2500,1.2701171428335942
3160,1.0782329129773431
3980,1.0140404493772284
5000,0.8431881137968682
6300,0.7812576658631603
7940,0.7840048345218419
10000,0.8997852183779578
12580,0.9446888931293767
15840,0.9249737247257915
19940,1.3254633080853995
25100,1.4709841275365052
31620,1.154906955940403
39800,0.9693351402160135
50100,0.7249917407885957
63080,0.6167046980125124
79420,0.5233612652012971
100000,0.4107463796807612
125880,0.3203701866429864
158480,0.2717596965468324
199520,0.2688282396953884
251180,0.23929250436012534
316220,0.1970347558248194
398100,0.14115803490951348
501180,0.11576951617664467
630940,0.11889878052240802
794320,0.11106898453623865
1000000,0.10079672291438238
