iteration,exploitability_for_1_sql
0,5.022117576928349
20,4.993309279086638
40,4.986647011277464
60,4.984520353271327
100,4.960916170546099
120,4.939439147656654
140,4.912375841731915
180,4.850470661132739
240,4.772633712322746
300,4.724868288441559
380,4.682546293048451
500,4.6103845123490235
620,4.489347629753517
780,4.14825784763735
1000,3.3386074227762528
1240,2.512280491597909
1580,1.786134953139213
1980,1.3784371448952324
2500,1.1060316788676787
3160,0.9093834209935616
3980,0.8128003648404587
5000,0.766780866565266
6300,0.6803564642605412
7940,0.6600442730381622
10000,0.6469803815428887
12580,0.8224924394218076
15840,0.9029600682123984
19940,0.9405689699110368
25100,1.0454456400728303
31620,1.2469290479253456
39800,1.0008721083005732
50100,0.8188638571334708
63080,0.662671902659955
79420,0.5367678647170335
100000,0.38411117116678206
125880,0.31496684528890073
158480,0.2578421551265884
199520,0.20910871990245228
251180,0.15152155088628122
316220,0.13115425646270107
398100,0.13019530344365732
501180,0.10217951781360583
630940,0.0968549164874967
794320,0.08301301102329943
1000000,0.09972971715442336
