iteration,exploitability_for_10_sql
1,4.744478672651638
2,4.744478672651638
3,4.744478672651638
5,4.744478672651638
6,4.744478672651638
7,4.744478672651638
10,4.744478672651638
12,4.744478672651638
15,4.744478672651638
19,4.744478672651638
25,4.744478672651638
31,4.744478672651638
39,4.65633047866807
50,4.65633047866807
63,4.56228971960338
79,4.56228971960338
100,4.4575959430310546
125,4.353914671931817
158,4.251457377599565
199,4.15214666478593
251,3.9584900301049757
316,3.8028559590323097
398,3.615250304750181
501,3.489453542937479
630,3.3920342636617384
794,3.4088048726983655
1000,3.525363649271596
1258,3.726803328600922
1584,3.954226887795568
1995,4.17105231924093
2511,4.375508049850513
3162,4.562635016210837
3981,4.558695911570178
5011,4.703258897181048
6309,4.602739468530952
7943,4.455212839592532
10000,4.307369477728991
12589,4.072101333618477
15848,3.6479759701150454
19952,3.094019112219181
25118,2.7239104449328173
31622,2.6817038367966934
39810,2.4780039825899847
50118,2.4180022185197787
63095,2.297423361724305
79432,2.2363085795923814
100000,2.05179265541767
125892,1.960683304091818
158489,1.848874459109033
199526,1.9188165861315212
251188,1.8578204608719808
316227,2.006487373407944
398107,2.297877403611877
501187,1.865757303596493
630957,1.9758021455594192
794328,2.0238910122997265
1000000,1.9343190918128164
