iteration,exploitability_for_1_sql
0,0.9252992863284428
40,0.9114782691104292
80,0.899804604922976
120,0.8905538315878199
160,0.8825125786242105
240,0.8688340203262579
280,0.8622460454017077
360,0.8480662440702847
480,0.8234978851398959
600,0.7931089447582451
760,0.7500246778043329
1000,0.689640852206137
1240,0.6416969607839847
1560,0.5889865163601715
1960,0.4975032502553145
2480,0.4120781428046972
3160,0.3259157832411296
3960,0.30003767163138484
5000,0.2957060020626665
6280,0.2897462727649446
7920,0.2769327026957358
10000,0.2669692352149785
12560,0.2831992337237629
15840,0.3119857903337432
19920,0.3617607370385074
25080,0.4279740466437072
31600,0.5314791524137383
39800,0.457309868025101
50080,0.37788460431667625
63080,0.30371252082815064
79400,0.20448878180432806
100000,0.19208342855829894
125880,0.13831701542223507
158480,0.09998851899330699
199520,0.05714409822467159
251160,0.04977961683944124
316200,0.04046385460909002
398080,0.024627916450190218
501160,0.012525471825341972
630920,0.029570850857929487
794320,0.029293574112128906
1000000,0.024433806544030545
