iteration,batch_episode_time_for_2_42
40,0.00548100471496582
80,0.0017371177673339844
120,0.0013990402221679688
160,0.0013499259948730469
200,0.0013010501861572266
240,0.0015149116516113281
280,0.0013217926025390625
320,0.0015969276428222656
360,0.0013928413391113281
400,0.0014297962188720703
440,0.0013837814331054688
480,0.0015518665313720703
520,0.0015680789947509766
560,0.0015201568603515625
600,0.0013408660888671875
640,0.0016200542449951172
680,0.0014810562133789062
720,0.0015721321105957031
760,0.0019497871398925781
800,0.0015859603881835938
840,0.0013523101806640625
880,0.0013561248779296875
920,0.0014770030975341797
960,0.0013668537139892578
1000,0.0013439655303955078
1040,0.0014042854309082031
1080,0.0013158321380615234
1120,0.002664804458618164
1160,0.0014431476593017578
1200,0.0013821125030517578
1240,0.0014009475708007812
1280,0.0013229846954345703
1320,0.0013761520385742188
1360,0.0014040470123291016
1400,0.0013420581817626953
1440,0.0015921592712402344
1480,0.0013937950134277344
1520,0.001332998275756836
1560,0.0013430118560791016
1600,0.0017969608306884766
1640,0.0013561248779296875
1680,0.001361846923828125
1720,0.001332998275756836
1760,0.0013818740844726562
1800,0.001313924789428711
1840,0.0014641284942626953
1880,0.0013430118560791016
1920,0.0013339519500732422
1960,0.0014090538024902344
2000,0.0013539791107177734
2040,0.0013391971588134766
2080,0.0014719963073730469
2120,0.0013628005981445312
2160,0.001302957534790039
2200,0.001367807388305664
2240,0.0013508796691894531
2280,0.0013260841369628906
2320,0.0013439655303955078
2360,0.0013120174407958984
2400,0.0013959407806396484
2440,0.0013341903686523438
2480,0.0015637874603271484
2520,0.0012722015380859375
2560,0.001405954360961914
2600,0.0013501644134521484
2640,0.0013649463653564453
2680,0.0012888908386230469
2720,0.00127410888671875
2760,0.0014929771423339844
2800,0.0013508796691894531
2840,0.0013341903686523438
2880,0.0013761520385742188
2920,0.0013630390167236328
2960,0.001277923583984375
3000,0.0013120174407958984
3040,0.0013928413391113281
3080,0.001332998275756836
3120,0.0012867450714111328
3160,0.0013141632080078125
3200,0.0014028549194335938
3240,0.0013530254364013672
3280,0.0013401508331298828
3320,0.0013310909271240234
3360,0.0015211105346679688
3400,0.0012867450714111328
3440,0.0013628005981445312
3480,0.0013780593872070312
3520,0.0014069080352783203
3560,0.0013420581817626953
3600,0.0012631416320800781
3640,0.0013630390167236328
3680,0.0012791156768798828
3720,0.0013880729675292969
3760,0.0013360977172851562
3800,0.0013670921325683594
3840,0.0013289451599121094
3880,0.0013692378997802734
3920,0.0012810230255126953
3960,0.001377105712890625
4000,0.0012979507446289062
4040,0.0014309883117675781
4080,0.0013637542724609375
4120,0.0013239383697509766
4160,0.0013701915740966797
4200,0.0013818740844726562
4240,0.001589059829711914
4280,0.0013098716735839844
4320,0.0013148784637451172
4360,0.0013446807861328125
4400,0.001363992691040039
4440,0.0013508796691894531
4480,0.0014090538024902344
4520,0.0016400814056396484
4560,0.0014121532440185547
4600,0.001402139663696289
4640,0.0014317035675048828
4680,0.001316070556640625
4720,0.0013570785522460938
4760,0.0015149116516113281
4800,0.0013859272003173828
4840,0.0013382434844970703
4880,0.0014200210571289062
4920,0.0013418197631835938
4960,0.0013048648834228516
5000,0.0013680458068847656
5040,0.0013699531555175781
5080,0.0016028881072998047
5120,0.0013439655303955078
5160,0.0013599395751953125
5200,0.0013659000396728516
5240,0.0013518333435058594
5280,0.0012900829315185547
5320,0.0013628005981445312
5360,0.001377105712890625
5400,0.001371145248413086
5440,0.0013501644134521484
5480,0.0014538764953613281
5520,0.0013859272003173828
5560,0.003298044204711914
5600,0.0014081001281738281
5640,0.0013051033020019531
5680,0.0014560222625732422
5720,0.0013649463653564453
5760,0.0016319751739501953
5800,0.001622915267944336
5840,0.0013761520385742188
5880,0.0015959739685058594
5920,0.0016388893127441406
5960,0.0015377998352050781
6000,0.001405954360961914
6040,0.0013759136199951172
6080,0.0016200542449951172
6120,0.001397848129272461
6160,0.0015511512756347656
6200,0.0015697479248046875
6240,0.0015709400177001953
6280,0.0013179779052734375
6320,0.0015759468078613281
6360,0.0016546249389648438
6400,0.0014140605926513672
6440,0.0013072490692138672
6480,0.0016019344329833984
6520,0.0015349388122558594
6560,0.001377105712890625
6600,0.0013968944549560547
6640,0.0013871192932128906
6680,0.0014369487762451172
6720,0.0013761520385742188
6760,0.001547098159790039
6800,0.0014629364013671875
6840,0.0013833045959472656
6880,0.0014090538024902344
6920,0.0013968944549560547
6960,0.0013589859008789062
7000,0.001641988754272461
7040,0.0013229846954345703
7080,0.001600027084350586
7120,0.001405954360961914
7160,0.0016167163848876953
7200,0.0015630722045898438
7240,0.001558065414428711
7280,0.0013802051544189453
7320,0.0016672611236572266
7360,0.0013260841369628906
7400,0.001361846923828125
7440,0.0016052722930908203
7480,0.0015721321105957031
7520,0.001711130142211914
7560,0.0016329288482666016
7600,0.0016238689422607422
7640,0.0013821125030517578
7680,0.0015401840209960938
7720,0.0016300678253173828
7760,0.0015730857849121094
7800,0.0013990402221679688
7840,0.0016279220581054688
7880,0.0013649463653564453
7920,0.0016722679138183594
7960,0.001360177993774414
8000,0.0015690326690673828
8040,0.0014047622680664062
8080,0.001554250717163086
8120,0.0016789436340332031
8160,0.001644134521484375
8200,0.001589059829711914
8240,0.0014488697052001953
8280,0.0016183853149414062
8320,0.001580953598022461
8360,0.0015499591827392578
8400,0.0016031265258789062
8440,0.0016150474548339844
8480,0.03937506675720215
8520,0.0015938282012939453
8560,0.0014519691467285156
8600,0.0016248226165771484
8640,0.0013189315795898438
8680,0.0013849735260009766
8720,0.00139617919921875
8760,0.0014171600341796875
8800,0.0015218257904052734
8840,0.0013620853424072266
8880,0.0013399124145507812
8920,0.0016379356384277344
8960,0.001653909683227539
9000,0.0013880729675292969
9040,0.00164031982421875
9080,0.0013687610626220703
9120,0.0013837814331054688
9160,0.001428842544555664
9200,0.001394033432006836
9240,0.0013470649719238281
9280,0.0013849735260009766
9320,0.0013420581817626953
9360,0.0013518333435058594
9400,0.0013570785522460938
9440,0.001390218734741211
9480,0.0013811588287353516
9520,0.001363992691040039
9560,0.0013408660888671875
9600,0.0013599395751953125
9640,0.0013818740844726562
9680,0.001379251480102539
9720,0.0013649463653564453
9760,0.0013930797576904297
9800,0.0015850067138671875
9840,0.001336812973022461
9880,0.0013720989227294922
9920,0.0013720989227294922
9960,0.0013890266418457031
10000,0.0013890266418457031
