iteration,exploitability_for_10_sql
0,0.9353553895734745
40,0.9232958307080736
80,0.9116576478490632
120,0.9000251241562298
160,0.888929155661631
240,0.8697918735348484
280,0.8611872363400945
360,0.8450726421321755
480,0.8223032378573027
600,0.800787632549884
760,0.7712708771714082
1000,0.723614124790301
1240,0.6710847688927402
1560,0.59532225139262
1960,0.4926415417252646
2480,0.39001695704023037
3160,0.24976710805652388
3960,0.24013439878141635
5000,0.26010024026028966
6280,0.26002561275305647
7920,0.23610041282999225
10000,0.25262110861562137
12560,0.2975037974947986
15840,0.3490775803260878
19920,0.3313839392461132
25080,0.3996194600482369
31600,0.42411401943307725
39800,0.3878128816617604
50080,0.3601739602570483
63080,0.2679149246997596
79400,0.20899272124577156
100000,0.15461093929089872
125880,0.12559167170722943
158480,0.09760870673835109
199520,0.05881719872560959
251160,0.04304812271527181
316200,0.030145475030574104
398080,0.02500125709663742
501160,0.02687210923918487
630920,0.028031829797069224
794320,0.03016083044900386
1000000,0.019239379188706857
