iteration,exploitability_for_1_sql
0,0.9252992863284428
40,0.9116939583685189
80,0.899343627080252
120,0.8882381984414025
160,0.8776716961792269
240,0.8561611934049667
280,0.844635990669635
360,0.8203233348810048
480,0.7821645346852197
600,0.7446263064210932
760,0.6973814645855161
1000,0.6339395523590892
1240,0.5898535324098428
1560,0.5560793277030018
1960,0.5052338472810638
2480,0.41297940924195775
3160,0.2943135282771191
3960,0.26968105191004366
5000,0.2823704761861334
6280,0.29103367265612723
7920,0.2946471038603619
10000,0.28989039025656604
12560,0.25871512223987886
15840,0.28260614423427627
19920,0.3079599835310083
25080,0.3744374679696816
31600,0.45076231255512483
39800,0.4395838152440666
50080,0.36764717488995274
63080,0.2971644639314111
79400,0.2183933418857921
100000,0.14748606791511276
125880,0.10585479382520085
158480,0.09051202021615629
199520,0.07874657337360672
251160,0.057610166071905916
316200,0.03766134607620775
398080,0.028785197341921642
501160,0.03010798707541898
630920,0.018293022512610252
794320,0.018786403972623517
1000000,0.013028158749793461
