iteration,exploitability_for_10_sql
0,0.9353553895734745
40,0.9235013676256028
80,0.9114389461992995
120,0.8998757557086445
160,0.8887795980868725
240,0.8668949979431287
280,0.8560567193208282
360,0.8350257112678059
480,0.8050001519177266
600,0.7770001025703774
760,0.7429280145481392
1000,0.6972697188204128
1240,0.658909426061033
1560,0.6082498534985195
1960,0.5320773921978237
2480,0.4564317324602906
3160,0.35178032875793863
3960,0.26117712083815137
5000,0.2762373291866752
6280,0.29750179123127607
7920,0.3129563023576257
10000,0.28501201765089695
12560,0.24793532243283575
15840,0.28052418033161436
19920,0.29782435493177994
25080,0.37945545514257706
31600,0.3814306543240018
39800,0.3859942629845604
50080,0.3457379215587202
63080,0.2784027457653948
79400,0.22943233177429698
100000,0.1929889493617434
125880,0.16064167460316373
158480,0.14372128123396258
199520,0.07083277038283123
251160,0.06636168556037145
316200,0.03776164013517719
398080,0.026736638785074485
501160,0.017635802403609263
630920,0.017140052811836698
794320,0.020980763412466352
1000000,0.01909059730350665
