iteration,exploitability_for_42_sql
1,0.892543068041288
2,0.892543068041288
3,0.892543068041288
5,0.892543068041288
6,0.892543068041288
7,0.892543068041288
10,0.892543068041288
12,0.892543068041288
15,0.892543068041288
19,0.892543068041288
25,0.892543068041288
31,0.892543068041288
39,0.892543068041288
50,0.892543068041288
63,0.9045910897876313
79,0.9045910897876313
100,0.9045910897876313
125,0.916101823017871
158,0.916101823017871
199,0.9270745154109374
251,0.9366433066340203
316,0.9440167163932212
398,0.9512705439491296
501,0.9519888530653302
630,0.9468984296111689
794,0.9331416576799603
1000,0.9133056002711435
1258,0.8736661383320266
1584,0.8109064953594409
1995,0.7234328008892728
2511,0.6061438609384964
3162,0.5386984003603749
3981,0.5048959417155192
5011,0.4403997697442078
6309,0.40614997614460135
7943,0.3440903150570715
10000,0.32733085428086794
12589,0.3128151613835771
15848,0.2927915489961407
19952,0.2881284235560134
25118,0.31472260184222617
31622,0.40573686636471296
39810,0.40735593838932366
50118,0.3833110972485411
63095,0.37835158358545307
79432,0.28691489631877765
100000,0.2564929024218046
125892,0.1542249211713203
158489,0.1225823098151915
199526,0.08584587401348612
251188,0.060404954632179264
316227,0.04287743896419685
398107,0.04309375011365871
501187,0.030080194060998322
630957,0.026800967915934282
794328,0.02215964500566786
1000000,0.01791315169665378
