iteration,exploitability_for_42_sql
0,0.892543068041288
40,0.9045577243358593
80,0.9146193410583179
120,0.9218779534273132
160,0.9256767305068039
240,0.925072307466402
280,0.921255584775438
360,0.9082190181334355
480,0.8808638634042462
600,0.8500004836187168
760,0.8074629785870577
1000,0.7437881466010765
1240,0.6833199949020485
1560,0.6109359988276197
1960,0.5665108981919076
2480,0.5154021514538136
3160,0.4318864752165812
3960,0.34163148249185105
5000,0.30748467850281164
6280,0.3164510784918385
7920,0.3161113298523533
10000,0.31807263931152163
12560,0.2887194703327804
15840,0.2763695414904778
19920,0.3134033657361939
25080,0.3394970843433489
31600,0.40097219677052975
39800,0.4383206271820681
50080,0.4021355682983065
63080,0.35495808350988395
79400,0.3197064580878211
100000,0.20956505914097084
125880,0.12880855318761902
158480,0.1301141698559263
199520,0.10357200815788986
251160,0.0703686995763417
316200,0.03390242627485757
398080,0.036312417034298244
501160,0.01985034731898791
630920,0.026695881213168404
794320,0.024653138423857246
1000000,0.021758362691491118
