iteration,exploitability_for_1_sql
0,2.363241227973163
28,2.3198777504507384
56,2.2863047415544533
84,2.2621485637500967
112,2.2460778077562593
140,2.2338110067264196
196,2.2104100482231983
224,2.1969913921356867
308,2.15235275528584
392,2.0903851412376957
476,2.0236438525622744
616,1.9310937401512782
784,1.8310532448927304
980,1.7032069526445597
1232,1.518229584706583
1568,1.2263269595877593
1988,0.98525356054156
2492,0.71937618258491
3136,0.5463447922895028
3976,0.5175773829904491
4984,0.5200271247041942
6300,0.5120789867816449
7924,0.4695792174960366
9996,0.40925955339499753
12572,0.40618533929903256
15848,0.4676926468850082
19936,0.5865050484793765
25116,0.7625020012688394
31612,0.9306398523562873
39788,0.7936290563195258
50092,0.5765328160157398
63084,0.4542552950976662
79408,0.33851289822778097
99988,0.26814705366335945
125888,0.18091238043209024
158480,0.14298781678211298
199500,0.11816709699351265
251188,0.08548253255601466
316204,0.07389497816610013
398104,0.06947294116513267
501172,0.047616246392992875
630952,0.053886959553297725
794304,0.0431430234579722
999992,0.04789185073408542
