iteration,exploitability_for_1_sql
0,2.363241227973163
28,2.322005920519793
56,2.28058835398889
84,2.2394827105272888
112,2.199978689408577
140,2.160936144341905
196,2.0918793286014075
224,2.066569770933837
308,2.0042921315412974
392,1.948822638079022
476,1.8960825162556807
616,1.8132763186439205
784,1.7226241013286876
980,1.627808882320597
1232,1.5417186006172328
1568,1.4193530162882075
1988,1.2496295034190918
2492,1.013411450153052
3136,0.7107487414146645
3976,0.5247496311584134
4984,0.49498666847404343
6300,0.4696462896215048
7924,0.47250874750403166
9996,0.44283814178245184
12572,0.4064062774823752
15848,0.44792378895044993
19936,0.5362816861091404
25116,0.6898862384714122
31612,0.7676502355408459
39788,0.8575537683147723
50092,0.6727124924633028
63084,0.49103343984715786
79408,0.3610988844154548
99988,0.29559430484959437
125888,0.23831277393656616
158480,0.1974705856474867
199500,0.12332393107936622
251188,0.11052237798423169
316204,0.07502152265927384
398104,0.06059718691593051
501172,0.04932229844361784
630952,0.05291801755991103
794304,0.05405525741941233
999992,0.03346127198502191
