iteration,exploitability_for_10_sql
0,2.081190466960475
28,2.1036821849437066
56,2.12990474449794
84,2.1601531020262987
112,2.1927790379289944
140,2.225495430977523
196,2.287008852403182
224,2.3126269244096966
308,2.3695524074027094
392,2.3997816749308587
476,2.3888808384081996
616,2.323552003567584
784,2.197265244333244
980,2.031058049545761
1232,1.8669145384279675
1568,1.639858164458707
1988,1.3198374840453062
2492,1.0561298426258119
3136,0.8785839390736095
3976,0.6912534300037234
4984,0.6053906812464724
6300,0.5708636265893021
7924,0.47212660230452885
9996,0.3860437000880454
12572,0.34548105911019733
15848,0.3855696557139019
19936,0.5001768892024275
25116,0.7035172862165291
31612,0.7003081475723368
39788,0.441880338692658
50092,0.3558410237726186
63084,0.2770476555745338
79408,0.2353471356761057
99988,0.16887199585962562
125888,0.14503334410854674
158480,0.09453823930641872
199500,0.10352895824704281
251188,0.07093418215560929
316204,0.059163951273566516
398104,0.0618541972846356
501172,0.04863120566477172
630952,0.04472311186743495
794304,0.03924642453156566
999992,0.033614588758471044
