iteration,exploitability_for_100_sql
0,2.000301694135765
28,1.987512628565784
56,1.9721740276582689
84,1.9593267584486957
112,1.947634251354648
140,1.936803395552794
196,1.9142213297479618
224,1.90271493204848
308,1.8693622200038504
392,1.839149833769749
476,1.804858798160303
616,1.7421866120340808
784,1.6599904410362845
980,1.5531195090847234
1232,1.3661010818212815
1568,1.1432608303178688
1988,0.8847885900062342
2492,0.6279184415729755
3136,0.5008362581030188
3976,0.4944740367284704
4984,0.4859390736797494
6300,0.44744680029110295
7924,0.40662260022610364
9996,0.42839802760663315
12572,0.493901031160786
15848,0.5500455025788069
19936,0.7222828326236324
25116,0.875978714689441
31612,0.9430802844586208
39788,0.7580001141000581
50092,0.6447334326746947
63084,0.42105766488687385
79408,0.33014723610081814
99988,0.266274729056707
125888,0.19518799362102934
158480,0.12496093019662283
199500,0.12301086460042193
251188,0.10748218604270039
316204,0.07253772300003543
398104,0.06836077067687839
501172,0.06870394350613061
630952,0.06558035020577269
794304,0.05013880030356756
999992,0.03373417645426424
