iteration,exploitability_for_42_sql
0,2.0192022904613314
28,2.031418840433434
56,2.0447376399029755
84,2.0583496700306796
112,2.071231289224201
140,2.0832362781772567
196,2.106806200085425
224,2.114178601124313
308,2.1093032482399168
392,2.0818771331955785
476,2.048144615912392
616,1.9893261438106529
784,1.9205241941701332
980,1.835273026956782
1232,1.7021052694451289
1568,1.4967115908711155
1988,1.2300576526966331
2492,0.9436315079558042
3136,0.7285769837363164
3976,0.5887449826952205
4984,0.5396713188991261
6300,0.5111182501095416
7924,0.46030322300779547
9996,0.3908658707117042
12572,0.36497221699693705
15848,0.48266215586342115
19936,0.6537730716620036
25116,0.7735744064583457
31612,0.758839203324337
39788,0.5856411919836719
50092,0.4388634550771156
63084,0.45458239729125943
79408,0.37870899703137706
99988,0.31577918111843994
125888,0.25495184898396744
158480,0.16936995505552288
199500,0.13601117375485783
251188,0.09938079429016988
316204,0.07817086076459262
398104,0.06786336895156087
501172,0.043945073763211044
630952,0.05103953878322641
794304,0.04726792912663314
999992,0.04495276923964468
