iteration,exploitability_for_100_sql
0,2.000301694135765
28,1.9837328471619298
56,1.9676479109674059
84,1.9519312464629786
112,1.9366042215991324
140,1.9216040299850563
196,1.8931101542333302
224,1.8798550641376772
308,1.8433074266953042
392,1.8105892430685682
476,1.780520971782089
616,1.7324085205240465
784,1.672136881622838
980,1.5945141403446592
1232,1.475433410512453
1568,1.2573053801654237
1988,1.0504383816258285
2492,0.7979200410218144
3136,0.5589326717427885
3976,0.4860647134984852
4984,0.495498523390757
6300,0.4950377746883086
7924,0.43325544836875945
9996,0.4366740272400703
12572,0.4553042630130867
15848,0.4699283735905656
19936,0.5491045283319764
25116,0.7518583546086344
31612,0.8830695435276092
39788,0.7379342688085415
50092,0.6288861608977885
63084,0.5027036955462095
79408,0.375847952402872
99988,0.2482613033741223
125888,0.19746575573981123
158480,0.1974447550007265
199500,0.11863320989090412
251188,0.08848196000894602
316204,0.09259948867471937
398104,0.06244124445520843
501172,0.04837582185435843
630952,0.06601676341295913
794304,0.048088845725618765
999992,0.041496462556045145
