iteration,parallel_batch_episode_time_for_5_42
20,0.018106937408447266
40,0.005969047546386719
60,0.004742145538330078
80,0.0033540725708007812
100,0.0048520565032958984
120,0.004480838775634766
140,0.0029578208923339844
160,0.002807140350341797
180,0.002412080764770508
200,0.002966165542602539
220,0.002492189407348633
240,0.002493143081665039
260,0.002892017364501953
280,0.002566814422607422
300,0.0027000904083251953
320,0.0028662681579589844
340,0.0027141571044921875
360,0.0024361610412597656
380,0.0023598670959472656
400,0.008005857467651367
420,0.011842727661132812
440,0.0189359188079834
460,0.008810997009277344
480,0.005702972412109375
500,0.004335880279541016
520,0.003958940505981445
540,0.003921031951904297
560,0.0037457942962646484
580,0.0035059452056884766
600,0.003626108169555664
620,0.003506898880004883
640,0.00407099723815918
660,0.0037178993225097656
680,0.0034360885620117188
700,0.0033540725708007812
720,0.0036890506744384766
740,0.003696918487548828
760,0.0043981075286865234
780,0.005970954895019531
800,0.009786844253540039
820,0.003773927688598633
840,0.004029989242553711
860,0.003816843032836914
880,0.004022121429443359
900,0.0039408206939697266
920,0.003921985626220703
940,0.004038095474243164
960,0.0038328170776367188
980,0.003799915313720703
1000,0.004499197006225586
1020,0.0036649703979492188
1040,0.0039768218994140625
1060,0.004125118255615234
1080,0.004064083099365234
1100,0.004254817962646484
1120,0.003612995147705078
1140,0.003690004348754883
1160,0.003944873809814453
1180,0.003918886184692383
1200,0.004160165786743164
1220,0.004626035690307617
1240,0.004040956497192383
1260,0.008635759353637695
1280,0.004251956939697266
1300,0.003595113754272461
1320,0.0039408206939697266
1340,0.004321098327636719
1360,0.005338907241821289
1380,0.003968954086303711
1400,0.004518747329711914
1420,0.006267070770263672
1440,0.004269123077392578
1460,0.004178285598754883
1480,0.0036916732788085938
1500,0.004076957702636719
1520,0.0037250518798828125
1540,0.00400090217590332
1560,0.0039048194885253906
1580,0.00406193733215332
1600,0.004560708999633789
1620,0.0036818981170654297
1640,0.003901958465576172
1660,0.003773927688598633
1680,0.004127025604248047
1700,0.0037610530853271484
1720,0.00432586669921875
1740,0.004172086715698242
1760,0.00392603874206543
1780,0.004443168640136719
1800,0.004647970199584961
1820,0.004981040954589844
1840,0.004995107650756836
1860,0.004822969436645508
1880,0.009702920913696289
1900,0.00904083251953125
1920,0.007419109344482422
1940,0.005732059478759766
1960,0.00621795654296875
1980,0.005142927169799805
2000,0.005172014236450195
2020,0.0037178993225097656
2040,0.003965854644775391
2060,0.0038089752197265625
2080,0.004126787185668945
2100,0.0039021968841552734
2120,0.0038771629333496094
2140,0.0037078857421875
2160,0.0040590763092041016
2180,0.004060268402099609
2200,0.003576993942260742
2220,0.004230022430419922
2240,0.004393100738525391
2260,0.0042917728424072266
2280,0.004312038421630859
2300,0.003898143768310547
2320,0.004019260406494141
2340,0.003718137741088867
2360,0.0038857460021972656
2380,0.004087209701538086
2400,0.003950834274291992
2420,0.004155874252319336
2440,0.0041120052337646484
2460,0.004415988922119141
2480,0.003905057907104492
2500,0.0037391185760498047
2520,0.005170106887817383
2540,0.0042302608489990234
2560,0.004854917526245117
2580,0.003945827484130859
2600,0.004419088363647461
2620,0.004138946533203125
2640,0.0037391185760498047
2660,0.0038957595825195312
2680,0.0039348602294921875
2700,0.004223346710205078
2720,0.004147052764892578
2740,0.0040111541748046875
2760,0.004256010055541992
2780,0.004902839660644531
2800,0.004409074783325195
2820,0.004192829132080078
2840,0.004200935363769531
2860,0.004172801971435547
2880,0.004494905471801758
2900,0.004308938980102539
2920,0.004315853118896484
2940,0.004679203033447266
2960,0.004099845886230469
2980,0.0036220550537109375
3000,0.003905773162841797
3020,0.003773927688598633
3040,0.0035190582275390625
3060,0.0039000511169433594
3080,0.003573894500732422
3100,0.004124879837036133
3120,0.004689931869506836
3140,0.004759788513183594
3160,0.003628969192504883
3180,0.0045130252838134766
3200,0.004289150238037109
3220,0.003560781478881836
3240,0.004156351089477539
3260,0.003498077392578125
3280,0.003937721252441406
3300,0.003695964813232422
3320,0.004232883453369141
3340,0.0038270950317382812
3360,0.0040891170501708984
3380,0.0035381317138671875
3400,0.004432201385498047
3420,0.004297018051147461
3440,0.004227876663208008
3460,0.004111051559448242
3480,0.004053831100463867
3500,0.004029989242553711
3520,0.0039539337158203125
3540,0.004251241683959961
3560,0.004235029220581055
3580,0.0042078495025634766
3600,0.004494190216064453
3620,0.0036978721618652344
3640,0.004130125045776367
3660,0.003701925277709961
3680,0.004686117172241211
3700,0.004118204116821289
3720,0.003960132598876953
3740,0.00417780876159668
3760,0.004083871841430664
3780,0.00426173210144043
3800,0.0029959678649902344
3820,0.003777027130126953
3840,0.003965854644775391
3860,0.0040509700775146484
3880,0.0044400691986083984
3900,0.003943920135498047
3920,0.003940105438232422
3940,0.00414586067199707
3960,0.004138946533203125
3980,0.0036840438842773438
4000,0.004309892654418945
4020,0.0038597583770751953
4040,0.003551006317138672
4060,0.0037610530853271484
4080,0.0036749839782714844
4100,0.0038149356842041016
4120,0.0040929317474365234
4140,0.003854990005493164
4160,0.003841876983642578
4180,0.004227876663208008
4200,0.004021883010864258
4220,0.0038290023803710938
4240,0.004112720489501953
4260,0.003715038299560547
4280,0.004158973693847656
4300,0.004918575286865234
4320,0.00421595573425293
4340,0.0037360191345214844
4360,0.0040509700775146484
4380,0.003608226776123047
4400,0.003809213638305664
4420,0.003945112228393555
4440,0.004412174224853516
4460,0.004232883453369141
4480,0.003881216049194336
4500,0.0036628246307373047
4520,0.004106998443603516
4540,0.0036668777465820312
4560,0.003679037094116211
4580,0.003653287887573242
4600,0.0040819644927978516
4620,0.00481414794921875
4640,0.0038428306579589844
4660,0.004338264465332031
4680,0.004072904586791992
4700,0.004637956619262695
4720,0.0040760040283203125
4740,0.004342079162597656
4760,0.0043680667877197266
4780,0.0044329166412353516
4800,0.004153728485107422
4820,0.0043010711669921875
4840,0.004179954528808594
4860,0.004088163375854492
4880,0.0039060115814208984
4900,0.0043752193450927734
4920,0.004075050354003906
4940,0.006131887435913086
4960,0.003911256790161133
4980,0.004163026809692383
5000,0.003857851028442383
5020,0.003912925720214844
5040,0.004062175750732422
5060,0.004003763198852539
5080,0.0038080215454101562
5100,0.003936052322387695
5120,0.0036439895629882812
5140,0.0038237571716308594
5160,0.003879070281982422
5180,0.0046498775482177734
5200,0.0036749839782714844
5220,0.004101753234863281
5240,0.003954887390136719
5260,0.0037992000579833984
5280,0.0040171146392822266
5300,0.0040187835693359375
5320,0.004976034164428711
5340,0.00448298454284668
5360,0.004271745681762695
5380,0.0036759376525878906
5400,0.003657102584838867
5420,0.0040760040283203125
5440,0.003676176071166992
5460,0.0040590763092041016
5480,0.003827810287475586
5500,0.00445103645324707
5520,0.0039479732513427734
5540,0.0037088394165039062
5560,0.003618001937866211
5580,0.004175901412963867
5600,0.0037958621978759766
5620,0.0039539337158203125
5640,0.004171848297119141
5660,0.005175113677978516
5680,0.004527091979980469
5700,0.004160881042480469
5720,0.0037539005279541016
5740,0.0045130252838134766
5760,0.0038390159606933594
5780,0.003908872604370117
5800,0.004422903060913086
5820,0.004153013229370117
5840,0.004021883010864258
5860,0.0041751861572265625
5880,0.0038962364196777344
5900,0.00396418571472168
5920,0.004309892654418945
5940,0.004129886627197266
5960,0.0040090084075927734
5980,0.004118204116821289
6000,0.004159212112426758
6020,0.004812955856323242
6040,0.00450897216796875
6060,0.0036058425903320312
6080,0.0036928653717041016
6100,0.004235982894897461
6120,0.003712892532348633
6140,0.003945350646972656
6160,0.004014015197753906
6180,0.00399017333984375
6200,0.0037927627563476562
6220,0.0038869380950927734
6240,0.00417780876159668
6260,0.004238128662109375
6280,0.0039157867431640625
6300,0.004734039306640625
6320,0.004775047302246094
6340,0.004102230072021484
6360,0.003947019577026367
6380,0.0038149356842041016
6400,0.0038530826568603516
6420,0.003857851028442383
6440,0.00395965576171875
6460,0.003965854644775391
6480,0.003914356231689453
6500,0.00425410270690918
6520,0.003805875778198242
6540,0.00429987907409668
6560,0.003983974456787109
6580,0.004198789596557617
6600,0.0042629241943359375
6620,0.003767251968383789
6640,0.004876136779785156
6660,0.0039539337158203125
6680,0.0044820308685302734
6700,0.0030930042266845703
6720,0.0041217803955078125
6740,0.00391387939453125
6760,0.0041217803955078125
6780,0.003919839859008789
6800,0.00434422492980957
6820,0.003924846649169922
6840,0.0039730072021484375
6860,0.0045108795166015625
6880,0.003947019577026367
6900,0.004219770431518555
6920,0.00410914421081543
6940,0.0036962032318115234
6960,0.003968000411987305
6980,0.003831148147583008
7000,0.0042111873626708984
7020,0.003919839859008789
7040,0.0040740966796875
7060,0.0040781497955322266
7080,0.0042569637298583984
7100,0.0035610198974609375
7120,0.004006147384643555
7140,0.004084110260009766
7160,0.0040400028228759766
7180,0.004480123519897461
7200,0.004116058349609375
7220,0.003833293914794922
7240,0.004282951354980469
7260,0.004309177398681641
7280,0.003964900970458984
7300,0.00427699089050293
7320,0.003914833068847656
7340,0.005210161209106445
7360,0.003905057907104492
7380,0.0038340091705322266
7400,0.0040988922119140625
7420,0.004096031188964844
7440,0.003648996353149414
7460,0.0036580562591552734
7480,0.0039768218994140625
7500,0.003668069839477539
7520,0.0036449432373046875
7540,0.004016876220703125
7560,0.003718852996826172
7580,0.00426793098449707
7600,0.0041730403900146484
7620,0.0037078857421875
7640,0.0035610198974609375
7660,0.004956960678100586
7680,0.0039060115814208984
7700,0.003787994384765625
7720,0.004143714904785156
7740,0.0039501190185546875
7760,0.0035200119018554688
7780,0.004623889923095703
7800,0.004283905029296875
7820,0.0041048526763916016
7840,0.0042057037353515625
7860,0.004046201705932617
7880,0.004434823989868164
7900,0.004364013671875
7920,0.007322072982788086
7940,0.0042989253997802734
7960,0.004450082778930664
7980,0.004300117492675781
8000,0.004232883453369141
8020,0.0044019222259521484
8040,0.0036509037017822266
8060,0.00418400764465332
8080,0.0039899349212646484
8100,0.004235982894897461
8120,0.0039408206939697266
8140,0.0035500526428222656
8160,0.0042078495025634766
8180,0.003572225570678711
8200,0.004111766815185547
8220,0.004096031188964844
8240,0.004119157791137695
8260,0.0050351619720458984
8280,0.00397491455078125
8300,0.0029489994049072266
8320,0.0037190914154052734
8340,0.0036530494689941406
8360,0.004163026809692383
8380,0.0038819313049316406
8400,0.004354715347290039
8420,0.003962993621826172
8440,0.003951072692871094
8460,0.004296064376831055
8480,0.004011869430541992
8500,0.004058837890625
8520,0.00400090217590332
8540,0.004678964614868164
8560,0.004087924957275391
8580,0.004006147384643555
8600,0.004584074020385742
8620,0.004424333572387695
8640,0.004322052001953125
8660,0.003560304641723633
8680,0.00445103645324707
8700,0.0042378902435302734
8720,0.0038030147552490234
8740,0.003958940505981445
8760,0.0034623146057128906
8780,0.003907918930053711
8800,0.004522562026977539
8820,0.0038907527923583984
8840,0.004453182220458984
8860,0.00421595573425293
8880,0.004058837890625
8900,0.0039370059967041016
8920,0.0041501522064208984
8940,0.003810882568359375
8960,0.004186868667602539
8980,0.0038793087005615234
9000,0.00429987907409668
9020,0.0034379959106445312
9040,0.003938198089599609
9060,0.0037169456481933594
9080,0.004175901412963867
9100,0.004279613494873047
9120,0.0037500858306884766
9140,0.0046579837799072266
9160,0.0039250850677490234
9180,0.0039691925048828125
9200,0.003470897674560547
9220,0.0038290023803710938
9240,0.004171848297119141
9260,0.0037491321563720703
9280,0.0041599273681640625
9300,0.004220008850097656
9320,0.003865957260131836
9340,0.003990650177001953
9360,0.0042459964752197266
9380,0.004035234451293945
9400,0.0036721229553222656
9420,0.003721952438354492
9440,0.004243135452270508
9460,0.00465083122253418
9480,0.003976106643676758
9500,0.004738807678222656
9520,0.004428863525390625
9540,0.004717826843261719
9560,0.005240201950073242
9580,0.004423856735229492
9600,0.0045697689056396484
9620,0.0045392513275146484
9640,0.0045740604400634766
9660,0.004968881607055664
9680,0.004422903060913086
9700,0.004866123199462891
9720,0.004488229751586914
9740,0.005289316177368164
9760,0.004615068435668945
9780,0.00483393669128418
9800,0.005793094635009766
9820,0.004727602005004883
9840,0.004984140396118164
9860,0.005239963531494141
9880,0.004519224166870117
9900,0.0049211978912353516
9920,0.004899024963378906
9940,0.0051991939544677734
9960,0.005023002624511719
9980,0.004936933517456055
10000,0.004715919494628906
10020,0.00579833984375
10040,0.004279136657714844
10060,0.004212856292724609
10080,0.004079103469848633
10100,0.003814220428466797
10120,0.0038857460021972656
10140,0.003933906555175781
10160,0.0035789012908935547
10180,0.0044171810150146484
10200,0.004027843475341797
10220,0.003798961639404297
10240,0.0041730403900146484
10260,0.0034623146057128906
10280,0.0038928985595703125
10300,0.0036039352416992188
10320,0.004813194274902344
10340,0.004040956497192383
10360,0.0037717819213867188
10380,0.0038437843322753906
10400,0.004029035568237305
10420,0.003952980041503906
10440,0.004186868667602539
10460,0.004148006439208984
10480,0.003654003143310547
10500,0.004518032073974609
10520,0.003885984420776367
10540,0.004271745681762695
10560,0.003968000411987305
10580,0.004503965377807617
10600,0.004096031188964844
