iteration,batch_episode_time_for_3_42
28,0.005103111267089844
56,0.0044400691986083984
84,0.00427699089050293
112,0.0041120052337646484
140,0.004416942596435547
168,0.0045850276947021484
196,0.004281759262084961
224,0.004446983337402344
252,0.004384040832519531
280,0.004830360412597656
308,0.004184246063232422
336,0.0041370391845703125
364,0.0043299198150634766
392,0.004391908645629883
420,0.004587888717651367
448,0.004342079162597656
476,0.004849910736083984
504,0.004556894302368164
532,0.004528045654296875
560,0.004036903381347656
588,0.003998756408691406
616,0.00448298454284668
644,0.004495859146118164
672,0.004385948181152344
700,0.004409313201904297
728,0.00493311882019043
756,0.004520893096923828
784,0.004651069641113281
812,0.005015134811401367
840,0.0041620731353759766
868,0.004376888275146484
896,0.0048601627349853516
924,0.004307270050048828
952,0.004416704177856445
980,0.004402875900268555
1008,0.0041179656982421875
1036,0.004685878753662109
1064,0.004791259765625
1092,0.00450587272644043
1120,0.00486302375793457
1148,0.004246950149536133
1176,0.0047109127044677734
1204,0.0045092105865478516
1232,0.0046923160552978516
1260,0.004526853561401367
1288,0.004492998123168945
1316,0.004279136657714844
1344,0.004884004592895508
1372,0.0046117305755615234
1400,0.004456996917724609
1428,0.0043528079986572266
1456,0.004714012145996094
1484,0.004848003387451172
1512,0.004127979278564453
1540,0.004045009613037109
1568,0.004596233367919922
1596,0.004253864288330078
1624,0.00457310676574707
1652,0.0042531490325927734
1680,0.00487971305847168
1708,0.0043430328369140625
1736,0.004602909088134766
1764,0.004552364349365234
1792,0.0040950775146484375
1820,0.004695892333984375
1848,0.004416942596435547
1876,0.004402875900268555
1904,0.005009174346923828
1932,0.005133152008056641
1960,0.004963874816894531
1988,0.004728078842163086
2016,0.00455784797668457
2044,0.0045740604400634766
2072,0.0043299198150634766
2100,0.004464149475097656
2128,0.004720926284790039
2156,0.004637002944946289
2184,0.004823923110961914
2212,0.004650115966796875
2240,0.004515171051025391
2268,0.0046539306640625
2296,0.004746913909912109
2324,0.004318952560424805
2352,0.004451751708984375
2380,0.0047800540924072266
2408,0.004600048065185547
2436,0.0044291019439697266
2464,0.004854917526245117
2492,0.004755258560180664
2520,0.004766941070556641
2548,0.004897117614746094
2576,0.0048062801361083984
2604,0.004669904708862305
2632,0.004848957061767578
2660,0.004788875579833984
2688,0.004728794097900391
2716,0.00484919548034668
2744,0.004972219467163086
2772,0.004890918731689453
2800,0.005209684371948242
2828,0.005239009857177734
2856,0.0048351287841796875
2884,0.0045719146728515625
2912,0.005010843276977539
2940,0.004968166351318359
2968,0.0050470829010009766
2996,0.0048351287841796875
3024,0.004403829574584961
3052,0.004703998565673828
3080,0.0050449371337890625
3108,0.005274772644042969
3136,0.00506901741027832
3164,0.004335165023803711
3192,0.005158901214599609
3220,0.004789113998413086
