iteration,batch_episode_time_for_5_10
20,0.007673978805541992
40,0.006165981292724609
60,0.006227970123291016
80,0.0063169002532958984
100,0.006936073303222656
120,0.006044149398803711
140,0.006779193878173828
160,0.006231069564819336
180,0.0062749385833740234
200,0.006109952926635742
220,0.00634312629699707
240,0.006982088088989258
260,0.006178140640258789
280,0.006574869155883789
300,0.006012916564941406
320,0.006418943405151367
340,0.006136178970336914
360,0.006891012191772461
380,0.006662845611572266
400,0.0077056884765625
420,0.0071909427642822266
440,0.006493091583251953
460,0.006605863571166992
480,0.006610393524169922
500,0.006448030471801758
520,0.006145000457763672
540,0.00673985481262207
560,0.0065648555755615234
580,0.006718873977661133
600,0.006662845611572266
620,0.0060291290283203125
640,0.006220102310180664
660,0.006087064743041992
680,0.006788969039916992
700,0.006852865219116211
720,0.006211042404174805
740,0.0061719417572021484
760,0.0064928531646728516
780,0.006584644317626953
800,0.006795167922973633
820,0.006098270416259766
840,0.00683283805847168
860,0.006420135498046875
880,0.006454944610595703
900,0.006916046142578125
920,0.006701231002807617
940,0.006731986999511719
960,0.0062181949615478516
980,0.006390094757080078
1000,0.006794929504394531
1020,0.005721092224121094
1040,0.0066950321197509766
1060,0.006773948669433594
1080,0.0060651302337646484
1100,0.006617069244384766
1120,0.006903886795043945
1140,0.0069048404693603516
1160,0.006566286087036133
1180,0.006685972213745117
1200,0.00659489631652832
1220,0.006381034851074219
1240,0.0063228607177734375
1260,0.006798267364501953
1280,0.00617218017578125
1300,0.006120920181274414
1320,0.0066759586334228516
1340,0.006707906723022461
1360,0.006618022918701172
1380,0.006464958190917969
1400,0.0068967342376708984
1420,0.007227182388305664
1440,0.006745815277099609
1460,0.006851911544799805
1480,0.006310939788818359
1500,0.006149768829345703
1520,0.006479978561401367
1540,0.006587028503417969
1560,0.006329774856567383
1580,0.006392955780029297
1600,0.006222248077392578
1620,0.0066149234771728516
1640,0.0066182613372802734
1660,0.006685018539428711
1680,0.006513118743896484
1700,0.0065000057220458984
1720,0.006977081298828125
1740,0.006806850433349609
1760,0.0069277286529541016
1780,0.006623029708862305
1800,0.007082223892211914
1820,0.007028818130493164
1840,0.006575107574462891
1860,0.007234096527099609
1880,0.006978034973144531
1900,0.006574869155883789
1920,0.006594657897949219
1940,0.006867885589599609
1960,0.006289958953857422
1980,0.006554126739501953
2000,0.0063631534576416016
2020,0.006947040557861328
2040,0.007169961929321289
2060,0.006485939025878906
2080,0.006654024124145508
2100,0.00670313835144043
2120,0.0069010257720947266
2140,0.006921052932739258
2160,0.006844043731689453
2180,0.006693124771118164
2200,0.007765054702758789
2220,0.006801128387451172
2240,0.006957054138183594
2260,0.0061800479888916016
2280,0.00655817985534668
2300,0.006946086883544922
2320,0.006737947463989258
2340,0.00728917121887207
2360,0.0072519779205322266
2380,0.00631403923034668
2400,0.005828142166137695
2420,0.006893157958984375
2440,0.006712198257446289
2460,0.0063817501068115234
2480,0.006777286529541016
2500,0.007131099700927734
2520,0.0056607723236083984
2540,0.006996870040893555
2560,0.006774187088012695
2580,0.006906270980834961
2600,0.006532907485961914
2620,0.0068721771240234375
2640,0.006390094757080078
2660,0.007017850875854492
2680,0.0061571598052978516
2700,0.006886005401611328
2720,0.00638890266418457
2740,0.006160259246826172
2760,0.0070378780364990234
2780,0.007196903228759766
2800,0.00692296028137207
2820,0.006989002227783203
2840,0.006626129150390625
2860,0.0068950653076171875
2880,0.006139039993286133
2900,0.006516933441162109
2920,0.00640416145324707
2940,0.005969047546386719
2960,0.007173299789428711
2980,0.006628274917602539
3000,0.006416797637939453
3020,0.005921125411987305
3040,0.006891965866088867
3060,0.0058019161224365234
3080,0.006847858428955078
3100,0.007016897201538086
3120,0.005602836608886719
3140,0.006372928619384766
3160,0.0072252750396728516
3180,0.006791830062866211
3200,0.007409095764160156
3220,0.007695198059082031
3240,0.006615638732910156
3260,0.007494926452636719
3280,0.007127046585083008
3300,0.006139993667602539
3320,0.006640195846557617
3340,0.006218910217285156
3360,0.006021022796630859
3380,0.00665593147277832
3400,0.006721973419189453
3420,0.006705284118652344
3440,0.0069239139556884766
3460,0.006588935852050781
3480,0.00722813606262207
3500,0.005944013595581055
3520,0.005980014801025391
3540,0.006617069244384766
3560,0.006852865219116211
3580,0.00599217414855957
3600,0.006721019744873047
3620,0.006942033767700195
3640,0.006265878677368164
3660,0.006711006164550781
3680,0.00652003288269043
3700,0.007122039794921875
3720,0.00745081901550293
3740,0.006097316741943359
3760,0.006990909576416016
3780,0.006852865219116211
3800,0.006126880645751953
3820,0.006597042083740234
3840,0.0072100162506103516
3860,0.00701904296875
3880,0.006624937057495117
3900,0.007462978363037109
3920,0.006288051605224609
3940,0.006426811218261719
3960,0.005606174468994141
3980,0.006376028060913086
4000,0.006414175033569336
4020,0.0068051815032958984
4040,0.0064580440521240234
4060,0.006541013717651367
4080,0.00574803352355957
4100,0.006930112838745117
4120,0.007189035415649414
4140,0.008054018020629883
4160,0.006006002426147461
4180,0.006869077682495117
4200,0.006605863571166992
4220,0.0072629451751708984
4240,0.006144046783447266
4260,0.0066411495208740234
4280,0.00669097900390625
4300,0.006971836090087891
4320,0.006711721420288086
4340,0.006494045257568359
4360,0.007505178451538086
4380,0.007182121276855469
4400,0.007039070129394531
4420,0.00568079948425293
4440,0.006978034973144531
4460,0.006880998611450195
4480,0.006878852844238281
4500,0.007467746734619141
4520,0.006894111633300781
4540,0.0060100555419921875
4560,0.007045269012451172
4580,0.006422758102416992
4600,0.006820201873779297
4620,0.006876230239868164
4640,0.006429910659790039
4660,0.00645899772644043
4680,0.006780147552490234
4700,0.0067539215087890625
4720,0.0072209835052490234
4740,0.006903886795043945
4760,0.006737947463989258
4780,0.006983041763305664
4800,0.006915092468261719
4820,0.006883144378662109
4840,0.006435871124267578
4860,0.00793004035949707
4880,0.00709986686706543
4900,0.006746768951416016
4920,0.006466865539550781
4940,0.0066509246826171875
4960,0.0063762664794921875
4980,0.0069732666015625
5000,0.00697016716003418
5020,0.0061151981353759766
5040,0.007400989532470703
5060,0.006863117218017578
5080,0.006072044372558594
5100,0.007333993911743164
5120,0.0071258544921875
5140,0.007173061370849609
5160,0.005815744400024414
5180,0.006529569625854492
5200,0.006697893142700195
5220,0.007178068161010742
5240,0.007193088531494141
5260,0.0065441131591796875
5280,0.006874799728393555
5300,0.00712895393371582
5320,0.007397890090942383
5340,0.0075778961181640625
5360,0.00667119026184082
5380,0.007376194000244141
5400,0.007401227951049805
5420,0.007161855697631836
5440,0.007069826126098633
5460,0.007514238357543945
5480,0.00653386116027832
5500,0.005883216857910156
5520,0.006695985794067383
5540,0.0072481632232666016
5560,0.007119178771972656
5580,0.00727391242980957
5600,0.0072650909423828125
5620,0.007158041000366211
5640,0.0074748992919921875
5660,0.006695270538330078
5680,0.006884098052978516
5700,0.0072078704833984375
5720,0.007066011428833008
5740,0.007000923156738281
5760,0.007130146026611328
5780,0.006176948547363281
5800,0.007501125335693359
5820,0.007800102233886719
5840,0.006973981857299805
5860,0.006768226623535156
5880,0.0063860416412353516
5900,0.006480216979980469
5920,0.006158113479614258
5940,0.006987571716308594
5960,0.0063419342041015625
5980,0.0067920684814453125
6000,0.006623983383178711
6020,0.006269931793212891
6040,0.007024049758911133
6060,0.006991147994995117
6080,0.006737947463989258
6100,0.0066568851470947266
6120,0.007606983184814453
6140,0.00681304931640625
6160,0.005789756774902344
6180,0.006887197494506836
6200,0.006930828094482422
6220,0.006132841110229492
6240,0.006525993347167969
6260,0.00702214241027832
6280,0.007071971893310547
6300,0.0057599544525146484
6320,0.006824970245361328
6340,0.006993770599365234
6360,0.006793975830078125
6380,0.0068132877349853516
6400,0.00666499137878418
6420,0.007010221481323242
6440,0.0072650909423828125
6460,0.006900310516357422
6480,0.006139993667602539
6500,0.007227182388305664
6520,0.006806850433349609
6540,0.007212162017822266
6560,0.007225990295410156
6580,0.00646519660949707
6600,0.006628990173339844
6620,0.007277011871337891
6640,0.00760197639465332
6660,0.00751805305480957
6680,0.007381916046142578
6700,0.007397890090942383
6720,0.0071239471435546875
6740,0.007857322692871094
6760,0.007230043411254883
6780,0.006773948669433594
6800,0.0072710514068603516
6820,0.0075719356536865234
6840,0.0067560672760009766
6860,0.0066912174224853516
6880,0.0074388980865478516
6900,0.007348060607910156
6920,0.007242918014526367
6940,0.007288217544555664
6960,0.00713801383972168
6980,0.0071599483489990234
7000,0.007093906402587891
7020,0.006860017776489258
7040,0.007505893707275391
7060,0.006940126419067383
7080,0.007178068161010742
7100,0.006735086441040039
7120,0.007164955139160156
7140,0.007044315338134766
7160,0.006869077682495117
7180,0.007285118103027344
7200,0.007370948791503906
7220,0.0073947906494140625
7240,0.006782054901123047
7260,0.006860971450805664
7280,0.006865739822387695
7300,0.00639796257019043
7320,0.006807804107666016
7340,0.007469892501831055
7360,0.00739288330078125
7380,0.0068209171295166016
7400,0.007230043411254883
7420,0.006977081298828125
7440,0.007246732711791992
7460,0.006665945053100586
7480,0.0068721771240234375
7500,0.006850719451904297
7520,0.006738185882568359
7540,0.007232189178466797
7560,0.006874799728393555
7580,0.007105112075805664
7600,0.006426811218261719
7620,0.007284879684448242
7640,0.007346153259277344
7660,0.007414102554321289
7680,0.006985902786254883
7700,0.006894111633300781
7720,0.0069141387939453125
7740,0.007017850875854492
7760,0.007051944732666016
7780,0.006983757019042969
7800,0.007440328598022461
7820,0.007267951965332031
7840,0.006864309310913086
7860,0.00759124755859375
7880,0.007311820983886719
7900,0.0070421695709228516
7920,0.006610870361328125
7940,0.007426738739013672
7960,0.0064699649810791016
7980,0.006297111511230469
8000,0.007143974304199219
8020,0.006476640701293945
8040,0.007264137268066406
8060,0.007430076599121094
8080,0.00683903694152832
8100,0.006958723068237305
8120,0.007763862609863281
8140,0.006181001663208008
8160,0.006968259811401367
8180,0.00622105598449707
8200,0.0072591304779052734
8220,0.007363796234130859
8240,0.0065119266510009766
8260,0.007203102111816406
8280,0.007323026657104492
8300,0.00660395622253418
8320,0.006585121154785156
8340,0.007005214691162109
8360,0.007299661636352539
8380,0.006582975387573242
8400,0.006987094879150391
8420,0.0068547725677490234
8440,0.0072896480560302734
8460,0.006916046142578125
8480,0.006645917892456055
8500,0.007073640823364258
8520,0.0076792240142822266
8540,0.007776021957397461
8560,0.007897138595581055
8580,0.006973743438720703
8600,0.007421016693115234
8620,0.007639884948730469
8640,0.006491899490356445
8660,0.007750034332275391
8680,0.0068340301513671875
8700,0.006909847259521484
8720,0.006824970245361328
8740,0.006806135177612305
8760,0.007760286331176758
8780,0.0071926116943359375
8800,0.007345914840698242
8820,0.00718998908996582
8840,0.007624149322509766
8860,0.0074689388275146484
8880,0.006982088088989258
8900,0.005959987640380859
8920,0.007083892822265625
8940,0.007483959197998047
8960,0.007204771041870117
8980,0.0068149566650390625
9000,0.006801128387451172
9020,0.006905078887939453
9040,0.00680088996887207
9060,0.007027864456176758
9080,0.007422924041748047
9100,0.007180929183959961
9120,0.006896018981933594
9140,0.0063130855560302734
9160,0.006785869598388672
9180,0.0073699951171875
9200,0.015943050384521484
9220,0.007255077362060547
9240,0.006884098052978516
9260,0.0078051090240478516
9280,0.06377220153808594
9300,0.006252765655517578
9320,0.007057905197143555
9340,0.006959199905395508
9360,0.0069010257720947266
9380,0.0072479248046875
9400,0.007209062576293945
9420,0.006917715072631836
9440,0.006423234939575195
9460,0.007185220718383789
9480,0.006678104400634766
9500,0.007378101348876953
9520,0.0068819522857666016
9540,0.007045745849609375
9560,0.006977081298828125
9580,0.007271289825439453
9600,0.007035970687866211
9620,0.007151126861572266
9640,0.006999015808105469
9660,0.006964206695556641
9680,0.0071790218353271484
9700,0.007949113845825195
9720,0.007025241851806641
9740,0.007322072982788086
9760,0.006670951843261719
9780,0.0066680908203125
9800,0.007277011871337891
9820,0.00699615478515625
9840,0.0074732303619384766
9860,0.006783246994018555
9880,0.007304191589355469
9900,0.007122039794921875
9920,0.0070497989654541016
9940,0.0060961246490478516
9960,0.007482051849365234
9980,0.007155895233154297
10000,0.00673675537109375
10020,0.006300210952758789
10040,0.007555246353149414
10060,0.007581949234008789
10080,0.0070629119873046875
10100,0.007044792175292969
10120,0.0070972442626953125
10140,0.007098197937011719
10160,0.007515907287597656
10180,0.007047176361083984
10200,0.006543159484863281
10220,0.00745081901550293
10240,0.0074002742767333984
10260,0.015314817428588867
10280,0.00870513916015625
10300,0.006540060043334961
10320,0.0069980621337890625
10340,0.0075969696044921875
10360,0.006237983703613281
10380,0.00711512565612793
10400,0.007246971130371094
10420,0.007636070251464844
10440,0.006223917007446289
10460,0.006552696228027344
10480,0.0072479248046875
10500,0.006889820098876953
10520,0.007175922393798828
10540,0.007422924041748047
10560,0.007342815399169922
10580,0.007151126861572266
10600,0.007261991500854492
10620,0.00726771354675293
10640,0.006994009017944336
10660,0.006981849670410156
10680,0.007412910461425781
10700,0.007742166519165039
10720,0.0188291072845459
10740,0.0070798397064208984
10760,0.029345989227294922
10780,0.009258031845092773
10800,0.007440328598022461
10820,0.007313966751098633
10840,0.0066280364990234375
10860,0.007114887237548828
10880,0.007185935974121094
10900,0.0070149898529052734
10920,0.006762266159057617
10940,0.00760197639465332
10960,0.0069501399993896484
10980,0.00704503059387207
11000,0.0063970088958740234
11020,0.0073049068450927734
11040,0.00703883171081543
11060,0.006669044494628906
11080,0.0060579776763916016
11100,0.007679939270019531
11120,0.007063150405883789
11140,0.0075299739837646484
11160,0.006365299224853516
11180,0.006892204284667969
11200,0.007018089294433594
11220,0.008481025695800781
11240,0.007215976715087891
11260,0.006040811538696289
11280,0.007069110870361328
11300,0.007721900939941406
11320,0.0074198246002197266
11340,0.0070798397064208984
11360,0.007169246673583984
11380,0.006615877151489258
11400,0.007318973541259766
11420,0.006968021392822266
11440,0.007495880126953125
11460,0.006970882415771484
11480,0.006971120834350586
11500,0.007214784622192383
11520,0.0070950984954833984
11540,0.007382631301879883
11560,0.007411003112792969
11580,0.007083892822265625
11600,0.0069277286529541016
11620,0.007255077362060547
11640,0.0070531368255615234
11660,0.0071222782135009766
11680,0.0077288150787353516
11700,0.014980792999267578
11720,0.0075588226318359375
11740,0.006745815277099609
11760,0.012016057968139648
11780,0.007261037826538086
11800,0.006783962249755859
11820,0.006662845611572266
11840,0.006665945053100586
11860,0.006290912628173828
11880,0.007625102996826172
11900,0.007462263107299805
11920,0.005812883377075195
11940,0.0069561004638671875
11960,0.006960153579711914
11980,0.006555080413818359
12000,0.006922006607055664
12020,0.008150100708007812
12040,0.007107973098754883
12060,0.007424831390380859
12080,0.0072917938232421875
12100,0.008703947067260742
12120,0.0067462921142578125
12140,0.0076749324798583984
12160,0.006745815277099609
12180,0.007175922393798828
12200,0.007067203521728516
12220,0.007586956024169922
12240,0.006293058395385742
12260,0.006818056106567383
12280,0.0071141719818115234
12300,0.0075418949127197266
12320,0.00721287727355957
12340,0.007224082946777344
12360,0.007037162780761719
12380,0.006901979446411133
12400,0.0068988800048828125
12420,0.0067899227142333984
12440,0.006797075271606445
12460,0.007098197937011719
12480,0.00619816780090332
12500,0.00829005241394043
12520,0.007296085357666016
12540,0.007476091384887695
12560,0.00695490837097168
12580,0.0069370269775390625
12600,0.006345033645629883
12620,0.007478952407836914
12640,0.007295131683349609
12660,0.007543802261352539
12680,0.00690007209777832
12700,0.0073468685150146484
12720,0.006479978561401367
12740,0.006862163543701172
12760,0.006768941879272461
12780,0.007318019866943359
12800,0.006905794143676758
12820,0.006819009780883789
12840,0.007555961608886719
12860,0.0075531005859375
12880,0.006977081298828125
12900,0.006963253021240234
12920,0.007020711898803711
12940,0.007120847702026367
12960,0.007575035095214844
12980,0.00787210464477539
13000,0.007272243499755859
13020,0.006739139556884766
13040,0.007150888442993164
13060,0.0073108673095703125
13080,0.007055759429931641
13100,0.006810903549194336
13120,0.007111072540283203
13140,0.007138967514038086
13160,0.006771087646484375
13180,0.00697016716003418
13200,0.007204771041870117
13220,0.006236076354980469
13240,0.007276058197021484
13260,0.007057905197143555
13280,0.007023811340332031
13300,0.007163047790527344
13320,0.0077321529388427734
13340,0.006863117218017578
13360,0.007382869720458984
13380,0.007285356521606445
13400,0.006610870361328125
13420,0.0073680877685546875
13440,0.007048130035400391
13460,0.007414102554321289
13480,0.00703120231628418
13500,0.0070648193359375
13520,0.006821870803833008
13540,0.007295370101928711
13560,0.006499052047729492
13580,0.007124185562133789
13600,0.00671696662902832
13620,0.0075838565826416016
13640,0.007134914398193359
13660,0.006787776947021484
13680,0.007887125015258789
13700,0.00660395622253418
13720,0.007237911224365234
13740,0.007731914520263672
13760,0.006917238235473633
13780,0.006833076477050781
13800,0.007605075836181641
13820,0.006974935531616211
13840,0.006825923919677734
13860,0.0064661502838134766
13880,0.00705409049987793
13900,0.0069539546966552734
13920,0.007793903350830078
13940,0.007467985153198242
13960,0.007487058639526367
13980,0.006729841232299805
14000,0.007101774215698242
14020,0.006938934326171875
14040,0.0069239139556884766
14060,0.0073812007904052734
14080,0.006651878356933594
14100,0.00688481330871582
14120,0.006430864334106445
14140,0.007075071334838867
14160,0.007757902145385742
14180,0.007281064987182617
14200,0.00701904296875
14220,0.006631135940551758
14240,0.0068738460540771484
14260,0.0071201324462890625
14280,0.007153749465942383
14300,0.006636142730712891
14320,0.007865190505981445
14340,0.006357908248901367
14360,0.0069539546966552734
14380,0.007681846618652344
14400,0.006908893585205078
14420,0.007347822189331055
14440,0.007535696029663086
14460,0.0076198577880859375
14480,0.006960153579711914
14500,0.0074329376220703125
14520,0.007771968841552734
14540,0.006768941879272461
14560,0.007531881332397461
14580,0.007246971130371094
14600,0.00673365592956543
14620,0.006112813949584961
14640,0.006173133850097656
14660,0.0067310333251953125
14680,0.007252931594848633
14700,0.008405208587646484
14720,0.00680994987487793
14740,0.007163047790527344
14760,0.007730722427368164
14780,0.006883144378662109
14800,0.007089138031005859
14820,0.007472038269042969
14840,0.007664203643798828
14860,0.007864952087402344
14880,0.0070247650146484375
14900,0.007085084915161133
14920,0.006904125213623047
14940,0.007354259490966797
14960,0.00725102424621582
14980,0.0068759918212890625
15000,0.007019996643066406
15020,0.006501197814941406
15040,0.006877899169921875
15060,0.0066759586334228516
15080,0.007295846939086914
15100,0.0076558589935302734
15120,0.007339000701904297
15140,0.006550788879394531
15160,0.007216215133666992
15180,0.006936073303222656
15200,0.006257057189941406
15220,0.007811784744262695
15240,0.007752180099487305
15260,0.007758140563964844
15280,0.007436037063598633
15300,0.00768589973449707
15320,0.006989240646362305
15340,0.007701396942138672
15360,0.006636619567871094
15380,0.006712198257446289
15400,0.00613093376159668
15420,0.007337808609008789
15440,0.005912065505981445
15460,0.006489992141723633
15480,0.0058460235595703125
15500,0.006775856018066406
15520,0.006745100021362305
15540,0.00780487060546875
15560,0.006788969039916992
15580,0.0070650577545166016
15600,0.006850004196166992
15620,0.007203102111816406
15640,0.0063779354095458984
15660,0.006678104400634766
15680,0.006942033767700195
15700,0.007702827453613281
15720,0.007445812225341797
15740,0.006703853607177734
15760,0.00771784782409668
15780,0.00727391242980957
15800,0.007667064666748047
15820,0.007060050964355469
15840,0.007390022277832031
15860,0.007178068161010742
15880,0.007276058197021484
15900,0.0074923038482666016
15920,0.0069658756256103516
15940,0.006099224090576172
15960,0.006742000579833984
15980,0.007178068161010742
16000,0.006854057312011719
16020,0.006606101989746094
16040,0.007445096969604492
16060,0.007182121276855469
16080,0.007412910461425781
16100,0.0074520111083984375
16120,0.007318973541259766
16140,0.007865190505981445
16160,0.007078886032104492
16180,0.0073430538177490234
16200,0.0073032379150390625
16220,0.007014274597167969
16240,0.00666499137878418
16260,0.007344722747802734
16280,0.006661176681518555
16300,0.007647275924682617
16320,0.007086992263793945
16340,0.007409811019897461
16360,0.0070459842681884766
16380,0.008029937744140625
16400,0.007398366928100586
16420,0.00734710693359375
16440,0.006777048110961914
16460,0.007342100143432617
