iteration,batch_episode_time_for_4_42
20,0.002074718475341797
40,0.0018339157104492188
60,0.0017271041870117188
80,0.0015113353729248047
100,0.0015459060668945312
120,0.0015668869018554688
140,0.0015900135040283203
160,0.0014700889587402344
180,0.0015780925750732422
200,0.0015087127685546875
220,0.0016369819641113281
240,0.0019690990447998047
260,0.00148773193359375
280,0.0015370845794677734
300,0.0014951229095458984
320,0.0025670528411865234
340,0.0019161701202392578
360,0.001474142074584961
380,0.0017099380493164062
400,0.0015218257904052734
420,0.0015292167663574219
440,0.001505136489868164
460,0.0017461776733398438
480,0.0021538734436035156
500,0.0016300678253173828
520,0.0015070438385009766
540,0.001573801040649414
560,0.002007722854614258
580,0.0015871524810791016
600,0.0016560554504394531
620,0.001416921615600586
640,0.001886129379272461
660,0.0015270709991455078
680,0.001584768295288086
700,0.0018451213836669922
720,0.0016677379608154297
740,0.0016551017761230469
760,0.0015439987182617188
780,0.0016853809356689453
800,0.0014469623565673828
820,0.0015130043029785156
840,0.0015149116516113281
860,0.0015659332275390625
880,0.001421213150024414
900,0.0019199848175048828
920,0.0018198490142822266
940,0.0020301342010498047
960,0.0015459060668945312
980,0.001538991928100586
1000,0.0014579296112060547
1020,0.0015668869018554688
1040,0.0017809867858886719
1060,0.0014407634735107422
1080,0.0015189647674560547
1100,0.00145721435546875
1120,0.0015709400177001953
1140,0.0015041828155517578
1160,0.0015530586242675781
1180,0.0015780925750732422
1200,0.0015850067138671875
1220,0.0020360946655273438
1240,0.0014379024505615234
1260,0.0015971660614013672
1280,0.0014719963073730469
1300,0.00156402587890625
1320,0.0015630722045898438
1340,0.0016927719116210938
1360,0.0018100738525390625
1380,0.0015301704406738281
1400,0.001558065414428711
1420,0.0014417171478271484
1440,0.0015349388122558594
1460,0.001543283462524414
1480,0.0014102458953857422
1500,0.0016722679138183594
1520,0.0015308856964111328
1540,0.0015790462493896484
1560,0.0014972686767578125
1580,0.0014698505401611328
1600,0.0014979839324951172
1620,0.0015568733215332031
1640,0.0018689632415771484
1660,0.001531839370727539
1680,0.0015816688537597656
1700,0.0015201568603515625
1720,0.0018739700317382812
1740,0.0016551017761230469
1760,0.0014150142669677734
1780,0.0017142295837402344
1800,0.0015599727630615234
1820,0.001458883285522461
1840,0.0016498565673828125
1860,0.0017189979553222656
1880,0.001560211181640625
1900,0.002140045166015625
1920,0.0015780925750732422
1940,0.0015659332275390625
1960,0.0015077590942382812
1980,0.0019850730895996094
2000,0.0016241073608398438
