iteration,parallel_batch_episode_time_for_2_42
28,0.006894111633300781
56,0.006262063980102539
84,0.0043451786041259766
112,0.0034890174865722656
140,0.00599217414855957
168,0.004849910736083984
196,0.0034160614013671875
224,0.004017829895019531
252,0.0036721229553222656
280,0.0035219192504882812
308,0.004065990447998047
336,0.004338264465332031
364,0.003690958023071289
392,0.0030879974365234375
420,0.0038940906524658203
448,0.003087759017944336
476,0.0030510425567626953
504,0.0036611557006835938
532,0.003609895706176758
560,0.0035178661346435547
588,0.0035839080810546875
616,0.004038095474243164
644,0.008187055587768555
672,0.003899097442626953
700,0.003790140151977539
728,0.004808187484741211
756,0.004452228546142578
784,0.016036033630371094
812,0.004090785980224609
840,0.0037131309509277344
868,0.0037360191345214844
896,0.00400996208190918
924,0.0057849884033203125
952,0.005693912506103516
980,0.0038759708404541016
1008,0.00621795654296875
1036,0.004564046859741211
1064,0.004598140716552734
1092,0.005975008010864258
1120,0.006395816802978516
1148,0.00424504280090332
1176,0.006280422210693359
1204,0.005031108856201172
1232,0.00421905517578125
1260,0.0038499832153320312
1288,0.0036478042602539062
1316,0.0036139488220214844
1344,0.0036878585815429688
1372,0.003922939300537109
1400,0.0035400390625
1428,0.003927707672119141
1456,0.003468751907348633
1484,0.0037832260131835938
1512,0.0036749839782714844
1540,0.0038111209869384766
1568,0.0035729408264160156
1596,0.0039937496185302734
1624,0.0036170482635498047
1652,0.0036122798919677734
1680,0.0033049583435058594
1708,0.004979372024536133
1736,0.004122734069824219
1764,0.006703853607177734
1792,0.004037141799926758
1820,0.003737926483154297
1848,0.004518032073974609
1876,0.0047380924224853516
1904,0.0036458969116210938
1932,0.003846883773803711
1960,0.0038042068481445312
1988,0.0037560462951660156
2016,0.005527019500732422
2044,0.004987955093383789
2072,0.0041351318359375
2100,0.00399327278137207
2128,0.0056188106536865234
2156,0.005270957946777344
2184,0.004262685775756836
2212,0.004194974899291992
2240,0.003922939300537109
2268,0.0051441192626953125
2296,0.006509065628051758
2324,0.006990194320678711
2352,0.014699220657348633
2380,0.007905006408691406
2408,0.011896133422851562
2436,0.00968027114868164
2464,0.003962278366088867
2492,0.0055370330810546875
2520,0.004262208938598633
2548,0.004225015640258789
2576,0.004068136215209961
2604,0.00498199462890625
2632,0.005370140075683594
2660,0.003841876983642578
2688,0.005294084548950195
2716,0.003776073455810547
2744,0.0036499500274658203
2772,0.004528045654296875
2800,0.003923892974853516
2828,0.0038652420043945312
2856,0.0041348934173583984
2884,0.0036242008209228516
2912,0.0044019222259521484
2940,0.0038909912109375
2968,0.003820180892944336
2996,0.0053501129150390625
3024,0.0037298202514648438
3052,0.0036690235137939453
3080,0.0037190914154052734
3108,0.004099130630493164
3136,0.0037009716033935547
3164,0.004296302795410156
3192,0.004049062728881836
3220,0.003659963607788086
3248,0.003972768783569336
3276,0.006476163864135742
3304,0.0037720203399658203
3332,0.0036330223083496094
3360,0.0037550926208496094
3388,0.0036978721618652344
3416,0.00586700439453125
3444,0.0037450790405273438
3472,0.003515005111694336
3500,0.0035431385040283203
3528,0.0036950111389160156
3556,0.0036149024963378906
3584,0.003451824188232422
3612,0.003844022750854492
3640,0.004318952560424805
3668,0.005295276641845703
3696,0.006463050842285156
3724,0.006876945495605469
3752,0.0041408538818359375
3780,0.0038101673126220703
3808,0.003696918487548828
3836,0.0056569576263427734
3864,0.003522157669067383
3892,0.00391387939453125
3920,0.0037767887115478516
