iteration,parallel_batch_episode_time_for_2_100
28,0.005062103271484375
56,0.003748655319213867
84,0.0036458969116210938
112,0.0037429332733154297
140,0.0036170482635498047
168,0.003665924072265625
196,0.0031430721282958984
224,0.0035631656646728516
252,0.0037779808044433594
280,0.0033588409423828125
308,0.0032508373260498047
336,0.003995180130004883
364,0.003673076629638672
392,0.003570079803466797
420,0.003695964813232422
448,0.0033731460571289062
476,0.005474090576171875
504,0.004010915756225586
532,0.003560304641723633
560,0.00337982177734375
588,0.0034699440002441406
616,0.0037310123443603516
644,0.0038230419158935547
672,0.003648996353149414
700,0.003735065460205078
728,0.0036542415618896484
756,0.0040781497955322266
784,0.0035181045532226562
812,0.003991127014160156
840,0.003409147262573242
868,0.0036160945892333984
896,0.00560307502746582
924,0.009515047073364258
952,0.006025075912475586
980,0.0038580894470214844
1008,0.004075050354003906
1036,0.0035440921783447266
1064,0.003639698028564453
1092,0.0038971900939941406
1120,0.004842042922973633
1148,0.003737211227416992
1176,0.0037331581115722656
1204,0.0036652088165283203
1232,0.0035610198974609375
1260,0.004189968109130859
1288,0.003612041473388672
1316,0.003701925277709961
1344,0.004250049591064453
1372,0.0061190128326416016
1400,0.004197835922241211
1428,0.0038199424743652344
1456,0.003790140151977539
1484,0.003950834274291992
1512,0.003412008285522461
1540,0.0038878917694091797
1568,0.0036869049072265625
1596,0.00937509536743164
1624,0.007771968841552734
1652,0.005448102951049805
1680,0.006522178649902344
1708,0.013285160064697266
1736,0.007364034652709961
1764,0.00931692123413086
1792,0.007987260818481445
1820,0.012228250503540039
1848,0.009182929992675781
1876,0.00739288330078125
1904,0.005224943161010742
1932,0.00843501091003418
1960,0.008705854415893555
1988,0.006350040435791016
2016,0.0053408145904541016
2044,0.004970073699951172
2072,0.004326343536376953
2100,0.003929853439331055
2128,0.0036270618438720703
2156,0.0040569305419921875
2184,0.003452301025390625
2212,0.005810737609863281
2240,0.0041620731353759766
2268,0.0035479068756103516
2296,0.00410771369934082
2324,0.003818035125732422
2352,0.0038480758666992188
2380,0.0034301280975341797
2408,0.0043239593505859375
2436,0.0038259029388427734
2464,0.0037598609924316406
2492,0.004263877868652344
2520,0.004167795181274414
2548,0.003710031509399414
2576,0.0037698745727539062
