iteration,parallel_batch_episode_time_for_2_10
28,0.004687786102294922
56,0.0033669471740722656
84,0.0036399364471435547
112,0.0033359527587890625
140,0.0036420822143554688
168,0.0037801265716552734
196,0.003180980682373047
224,0.0039920806884765625
252,0.0037500858306884766
280,0.0037000179290771484
308,0.003631114959716797
336,0.0034759044647216797
364,0.0032672882080078125
392,0.0033829212188720703
420,0.0038971900939941406
448,0.0033140182495117188
476,0.003245115280151367
504,0.0033359527587890625
532,0.0033910274505615234
560,0.0031099319458007812
588,0.0029802322387695312
616,0.0031070709228515625
644,0.0035059452056884766
672,0.003401041030883789
700,0.0033333301544189453
728,0.0037751197814941406
756,0.003020048141479492
784,0.004143714904785156
812,0.003778219223022461
840,0.003471851348876953
868,0.0033800601959228516
896,0.0037431716918945312
924,0.004194021224975586
952,0.0037190914154052734
980,0.0035409927368164062
1008,0.003704071044921875
1036,0.0034279823303222656
1064,0.003782033920288086
1092,0.0033299922943115234
1120,0.00465703010559082
1148,0.003557920455932617
1176,0.003837108612060547
1204,0.003657102584838867
1232,0.0037238597869873047
1260,0.003816366195678711
1288,0.0034029483795166016
1316,0.003737926483154297
1344,0.0034880638122558594
1372,0.004021883010864258
1400,0.004058122634887695
1428,0.00396275520324707
1456,0.0034477710723876953
1484,0.0038449764251708984
1512,0.0035371780395507812
1540,0.0035719871520996094
1568,0.003926992416381836
1596,0.004321098327636719
1624,0.0036089420318603516
1652,0.0034580230712890625
1680,0.003689289093017578
1708,0.004258871078491211
1736,0.003728151321411133
1764,0.0038247108459472656
1792,0.0036139488220214844
1820,0.003770112991333008
1848,0.003259897232055664
1876,0.0034940242767333984
1904,0.003603219985961914
1932,0.003634929656982422
1960,0.0037081241607666016
1988,0.003591775894165039
2016,0.004010915756225586
2044,0.003679037094116211
2072,0.003438711166381836
2100,0.0037381649017333984
2128,0.003652811050415039
2156,0.003556966781616211
2184,0.0049588680267333984
2212,0.0036780834197998047
2240,0.0037310123443603516
2268,0.0035631656646728516
2296,0.0033881664276123047
2324,0.003615856170654297
2352,0.0036258697509765625
2380,0.0036220550537109375
2408,0.00404810905456543
2436,0.003744840621948242
2464,0.0037810802459716797
2492,0.0035371780395507812
2520,0.004275083541870117
2548,0.0038127899169921875
2576,0.0036890506744384766
2604,0.003609180450439453
2632,0.0036611557006835938
2660,0.003628253936767578
2688,0.004472017288208008
2716,0.0037412643432617188
2744,0.003307819366455078
2772,0.0037567615509033203
2800,0.003638029098510742
2828,0.0036649703979492188
2856,0.0037648677825927734
2884,0.0036673545837402344
2912,0.0035676956176757812
2940,0.0036389827728271484
2968,0.003403186798095703
2996,0.0035309791564941406
3024,0.0035648345947265625
3052,0.0038650035858154297
3080,0.003973960876464844
3108,0.003712892532348633
3136,0.0037689208984375
3164,0.004359245300292969
3192,0.05524086952209473
3220,0.003957033157348633
3248,0.0035979747772216797
3276,0.0033960342407226562
3304,0.0038690567016601562
3332,0.0036809444427490234
3360,0.003796100616455078
3388,0.0034689903259277344
3416,0.0035283565521240234
3444,0.004162788391113281
3472,0.0039000511169433594
3500,0.003798961639404297
3528,0.0037920475006103516
3556,0.003693819046020508
3584,0.0035660266876220703
3612,0.003625154495239258
3640,0.0035262107849121094
3668,0.0039370059967041016
3696,0.0034286975860595703
3724,0.0038979053497314453
3752,0.0037398338317871094
3780,0.003899812698364258
3808,0.0037589073181152344
3836,0.0039441585540771484
3864,0.0037000179290771484
3892,0.003913164138793945
3920,0.0036122798919677734
3948,0.0037698745727539062
3976,0.003670930862426758
4004,0.003859996795654297
4032,0.0036211013793945312
4060,0.0037429332733154297
4088,0.0036809444427490234
4116,0.004163980484008789
4144,0.0037860870361328125
4172,0.0037920475006103516
4200,0.0036721229553222656
4228,0.0035610198974609375
4256,0.003587961196899414
4284,0.003735065460205078
4312,0.0035369396209716797
4340,0.0037021636962890625
4368,0.003520965576171875
4396,0.0037221908569335938
4424,0.003503084182739258
4452,0.004517078399658203
4480,0.0037589073181152344
4508,0.0036411285400390625
4536,0.003671884536743164
4564,0.0037412643432617188
4592,0.003893136978149414
4620,0.0037398338317871094
4648,0.003538846969604492
4676,0.0035448074340820312
4704,0.0036809444427490234
4732,0.003690958023071289
4760,0.0036661624908447266
4788,0.004240989685058594
4816,0.004027128219604492
4844,0.003824949264526367
4872,0.0038619041442871094
4900,0.003721952438354492
4928,0.0036101341247558594
4956,0.003602743148803711
4984,0.003535747528076172
5012,0.003959178924560547
5040,0.0037980079650878906
5068,0.0037932395935058594
5096,0.003922939300537109
5124,0.00410008430480957
5152,0.0036399364471435547
5180,0.0040471553802490234
5208,0.0037622451782226562
5236,0.004015922546386719
5264,0.004002094268798828
5292,0.0037539005279541016
5320,0.003534078598022461
5348,0.0037717819213867188
5376,0.003631114959716797
5404,0.0036759376525878906
5432,0.0037839412689208984
5460,0.0042569637298583984
5488,0.0038819313049316406
5516,0.0038862228393554688
5544,0.0035898685455322266
5572,0.0036230087280273438
5600,0.0036449432373046875
5628,0.0038101673126220703
5656,0.00563812255859375
5684,0.003747224807739258
5712,0.003690004348754883
5740,0.0037009716033935547
5768,0.0036258697509765625
5796,0.003965139389038086
5824,0.003622293472290039
5852,0.0035500526428222656
5880,0.003777027130126953
5908,0.003815174102783203
5936,0.003618955612182617
5964,0.0035109519958496094
5992,0.00384521484375
6020,0.003704071044921875
6048,0.003702878952026367
6076,0.00376129150390625
6104,0.003763914108276367
6132,0.0036139488220214844
6160,0.003648042678833008
6188,0.003710031509399414
6216,0.003580808639526367
6244,0.003622293472290039
6272,0.003634929656982422
6300,0.0037109851837158203
6328,0.0039958953857421875
6356,0.003645181655883789
6384,0.0035676956176757812
6412,0.003659963607788086
6440,0.004429817199707031
6468,0.0037691593170166016
6496,0.003822803497314453
6524,0.0036220550537109375
6552,0.0037689208984375
6580,0.003673076629638672
6608,0.003451824188232422
6636,0.0036602020263671875
6664,0.0038251876831054688
6692,0.0036542415618896484
6720,0.0036890506744384766
6748,0.0037958621978759766
6776,0.004063129425048828
6804,0.003778696060180664
6832,0.0037322044372558594
6860,0.003509044647216797
6888,0.0036160945892333984
6916,0.0037941932678222656
6944,0.004093170166015625
6972,0.003481149673461914
7000,0.004035234451293945
7028,0.0035119056701660156
7056,0.003731250762939453
7084,0.0035538673400878906
7112,0.0036830902099609375
7140,0.003564119338989258
7168,0.0037212371826171875
7196,0.003587007522583008
7224,0.0036468505859375
7252,0.003906965255737305
7280,0.0035200119018554688
7308,0.0034499168395996094
7336,0.0038268566131591797
7364,0.004149198532104492
7392,0.004337310791015625
7420,0.003664731979370117
7448,0.0036652088165283203
7476,0.003591775894165039
7504,0.0036857128143310547
7532,0.003606081008911133
7560,0.003520965576171875
7588,0.0036468505859375
7616,0.003584146499633789
7644,0.003659963607788086
7672,0.003505229949951172
7700,0.003782987594604492
7728,0.004349231719970703
7756,0.0035920143127441406
7784,0.0037620067596435547
7812,0.0036499500274658203
7840,0.003633260726928711
7868,0.003503084182739258
7896,0.003490924835205078
7924,0.003659963607788086
7952,0.004014015197753906
7980,0.003822803497314453
8008,0.0034432411193847656
8036,0.0036652088165283203
8064,0.0036001205444335938
8092,0.0036211013793945312
8120,0.0036537647247314453
8148,0.003448009490966797
8176,0.004023075103759766
8204,0.0035288333892822266
8232,0.003899812698364258
8260,0.003863811492919922
8288,0.003777027130126953
8316,0.0035698413848876953
8344,0.003814220428466797
8372,0.0037488937377929688
8400,0.0046541690826416016
8428,0.0037229061126708984
8456,0.003612041473388672
8484,0.0038881301879882812
8512,0.003751993179321289
8540,0.00398707389831543
8568,0.0037300586700439453
8596,0.003659963607788086
8624,0.0035347938537597656
8652,0.0038557052612304688
8680,0.0036118030548095703
8708,0.003796100616455078
8736,0.0037550926208496094
8764,0.0037910938262939453
8792,0.0039670467376708984
8820,0.0035257339477539062
8848,0.0034329891204833984
8876,0.003665924072265625
8904,0.0037958621978759766
8932,0.003793954849243164
8960,0.003412008285522461
8988,0.0038518905639648438
9016,0.0035698413848876953
9044,0.003657102584838867
9072,0.0040628910064697266
9100,0.003364086151123047
9128,0.003428936004638672
9156,0.0036029815673828125
9184,0.0036101341247558594
9212,0.0035347938537597656
9240,0.0035619735717773438
9268,0.003858804702758789
9296,0.0037348270416259766
9324,0.003487825393676758
9352,0.003555774688720703
9380,0.0034570693969726562
9408,0.0038368701934814453
9436,0.003996849060058594
9464,0.003988981246948242
9492,0.0036220550537109375
9520,0.0037577152252197266
9548,0.003604888916015625
9576,0.0035598278045654297
9604,0.003412961959838867
9632,0.0036318302154541016
9660,0.0034699440002441406
9688,0.0037276744842529297
9716,0.003597736358642578
9744,0.004257917404174805
9772,0.003668069839477539
9800,0.003763914108276367
9828,0.0036649703979492188
9856,0.0035817623138427734
9884,0.0034890174865722656
9912,0.0035562515258789062
9940,0.0034830570220947266
9968,0.0037310123443603516
9996,0.0034291744232177734
10024,0.003975868225097656
10052,0.003638029098510742
10080,0.0035812854766845703
10108,0.003762960433959961
10136,0.003857135772705078
10164,0.0035741329193115234
10192,0.0033941268920898438
10220,0.0034399032592773438
10248,0.0036902427673339844
10276,0.003612041473388672
10304,0.003609895706176758
10332,0.0037279129028320312
10360,0.003938198089599609
10388,0.0036101341247558594
10416,0.004399299621582031
10444,0.0037980079650878906
10472,0.0037848949432373047
10500,0.003509998321533203
10528,0.0036118030548095703
10556,0.0038347244262695312
10584,0.003737926483154297
10612,0.003582000732421875
10640,0.0034608840942382812
10668,0.003918170928955078
10696,0.0034661293029785156
10724,0.0033838748931884766
10752,0.004311084747314453
10780,0.0037603378295898438
10808,0.003933906555175781
10836,0.003726959228515625
10864,0.003795146942138672
10892,0.0035469532012939453
10920,0.003506898880004883
10948,0.003584146499633789
10976,0.003960132598876953
11004,0.003923177719116211
11032,0.0038080215454101562
11060,0.0039060115814208984
11088,0.0036683082580566406
11116,0.003606081008911133
11144,0.0034101009368896484
11172,0.0035867691040039062
11200,0.003667116165161133
11228,0.003776073455810547
11256,0.003677845001220703
11284,0.003856182098388672
11312,0.003695964813232422
11340,0.003749847412109375
11368,0.00392913818359375
11396,0.003598928451538086
11424,0.00360107421875
11452,0.0033979415893554688
11480,0.00373077392578125
11508,0.003381013870239258
11536,0.0036830902099609375
11564,0.003923892974853516
11592,0.003552675247192383
11620,0.003587007522583008
11648,0.0036230087280273438
11676,0.0036606788635253906
11704,0.004117012023925781
11732,0.0037932395935058594
11760,0.0036847591400146484
11788,0.003322124481201172
11816,0.0037059783935546875
11844,0.0037271976470947266
11872,0.003632783889770508
11900,0.0036487579345703125
11928,0.0035691261291503906
11956,0.0036542415618896484
11984,0.0036280155181884766
12012,0.0035147666931152344
12040,0.00415802001953125
12068,0.003720998764038086
12096,0.0035500526428222656
12124,0.003509998321533203
12152,0.0036301612854003906
12180,0.003638029098510742
12208,0.0037109851837158203
12236,0.0035860538482666016
12264,0.004070281982421875
12292,0.0036001205444335938
12320,0.0038499832153320312
12348,0.003419160842895508
12376,0.003926992416381836
12404,0.003743886947631836
12432,0.003874063491821289
12460,0.0036232471466064453
12488,0.0037081241607666016
12516,0.003776073455810547
12544,0.003576993942260742
12572,0.003668069839477539
12600,0.004125356674194336
12628,0.003782033920288086
12656,0.004115104675292969
12684,0.003625154495239258
12712,0.0038399696350097656
12740,0.003354787826538086
12768,0.003823995590209961
12796,0.003698110580444336
12824,0.0035369396209716797
12852,0.0035982131958007812
12880,0.0036950111389160156
12908,0.0037648677825927734
12936,0.003718137741088867
12964,0.0037767887115478516
12992,0.0037360191345214844
13020,0.003965139389038086
13048,0.003838777542114258
13076,0.0036919116973876953
13104,0.003763914108276367
13132,0.0036461353302001953
13160,0.003495931625366211
13188,0.0037398338317871094
13216,0.0037202835083007812
13244,0.0038061141967773438
13272,0.0037288665771484375
13300,0.0036230087280273438
13328,0.0037381649017333984
13356,0.003751993179321289
13384,0.004121065139770508
13412,0.0038919448852539062
13440,0.0035400390625
13468,0.0037689208984375
13496,0.003626108169555664
13524,0.0037140846252441406
13552,0.0036008358001708984
13580,0.003506898880004883
13608,0.003628969192504883
13636,0.0037529468536376953
13664,0.003879070281982422
13692,0.003737926483154297
13720,0.0035860538482666016
13748,0.003464937210083008
13776,0.0035047531127929688
13804,0.003635883331298828
13832,0.0035448074340820312
13860,0.003432035446166992
13888,0.003716707229614258
13916,0.003555774688720703
13944,0.003561258316040039
13972,0.003618001937866211
14000,0.003522157669067383
14028,0.0036869049072265625
14056,0.0038559436798095703
14084,0.0036818981170654297
14112,0.003587961196899414
14140,0.0034427642822265625
14168,0.0036249160766601562
14196,0.0037648677825927734
14224,0.0039060115814208984
14252,0.0035338401794433594
14280,0.0037348270416259766
14308,0.0035848617553710938
14336,0.0037047863006591797
14364,0.003916025161743164
14392,0.003756999969482422
14420,0.00360107421875
14448,0.0035247802734375
14476,0.0036330223083496094
14504,0.0035839080810546875
14532,0.0037801265716552734
14560,0.003726959228515625
14588,0.0034661293029785156
14616,0.003757953643798828
14644,0.003837108612060547
14672,0.003757953643798828
14700,0.0035152435302734375
14728,0.004370212554931641
14756,0.0037589073181152344
14784,0.003482818603515625
14812,0.0037050247192382812
14840,0.003512144088745117
14868,0.00362396240234375
14896,0.003452301025390625
14924,0.0036568641662597656
14952,0.0036711692810058594
14980,0.0036821365356445312
15008,0.003991127014160156
15036,0.0036437511444091797
15064,0.003545999526977539
15092,0.0038330554962158203
15120,0.003715991973876953
15148,0.0037927627563476562
15176,0.0037238597869873047
15204,0.003511667251586914
15232,0.0037717819213867188
15260,0.0035178661346435547
15288,0.003880023956298828
15316,0.0034651756286621094
15344,0.0035080909729003906
15372,0.003454923629760742
15400,0.004233121871948242
15428,0.003525257110595703
15456,0.0035839080810546875
15484,0.0036263465881347656
15512,0.003525972366333008
15540,0.0036890506744384766
15568,0.0035812854766845703
15596,0.003692150115966797
15624,0.0034592151641845703
15652,0.003771066665649414
15680,0.003682851791381836
15708,0.0038399696350097656
15736,0.0034170150756835938
15764,0.003724813461303711
15792,0.003671884536743164
15820,0.003553152084350586
15848,0.0038809776306152344
15876,0.003776073455810547
15904,0.003570079803466797
15932,0.003432035446166992
15960,0.003840923309326172
15988,0.0035119056701660156
16016,0.0034439563751220703
16044,0.0035920143127441406
16072,0.003944873809814453
16100,0.003998994827270508
16128,0.003738880157470703
16156,0.003871917724609375
16184,0.0036399364471435547
16212,0.003756999969482422
16240,0.0036780834197998047
16268,0.0037932395935058594
16296,0.0035610198974609375
16324,0.0039021968841552734
16352,0.0034461021423339844
16380,0.003596067428588867
16408,0.0038361549377441406
16436,0.003415822982788086
16464,0.0035200119018554688
16492,0.0033829212188720703
16520,0.0033540725708007812
16548,0.0035169124603271484
16576,0.0034799575805664062
16604,0.0035860538482666016
16632,0.003484010696411133
16660,0.003954887390136719
16688,0.0036699771881103516
16716,0.0034461021423339844
16744,0.003331899642944336
16772,0.0034689903259277344
16800,0.003756999969482422
16828,0.0037250518798828125
16856,0.0037567615509033203
16884,0.0037031173706054688
16912,0.0034859180450439453
16940,0.0036208629608154297
16968,0.003571033477783203
16996,0.0040531158447265625
17024,0.0036940574645996094
17052,0.0033721923828125
17080,0.0037479400634765625
17108,0.003609895706176758
17136,0.0033638477325439453
17164,0.0038878917694091797
17192,0.003668069839477539
17220,0.0035431385040283203
17248,0.003579854965209961
17276,0.003498077392578125
17304,0.0037529468536376953
17332,0.0037889480590820312
17360,0.003832101821899414
17388,0.0037419795989990234
17416,0.0034728050231933594
17444,0.0036449432373046875
17472,0.003471851348876953
17500,0.0038242340087890625
17528,0.003525972366333008
17556,0.0036699771881103516
17584,0.0035886764526367188
17612,0.0035190582275390625
17640,0.003568887710571289
17668,0.0043408870697021484
17696,0.0035271644592285156
17724,0.0034749507904052734
17752,0.003618955612182617
17780,0.0035169124603271484
17808,0.003593921661376953
17836,0.0036132335662841797
17864,0.0036668777465820312
17892,0.004029989242553711
17920,0.003982067108154297
17948,0.0036258697509765625
17976,0.0035910606384277344
18004,0.0037469863891601562
18032,0.003488779067993164
18060,0.0034339427947998047
18088,0.003465890884399414
18116,0.0035247802734375
18144,0.003512859344482422
18172,0.0036852359771728516
18200,0.0034661293029785156
18228,0.003664255142211914
18256,0.0036568641662597656
18284,0.003464937210083008
18312,0.0034492015838623047
18340,0.003765106201171875
18368,0.0037779808044433594
18396,0.003815174102783203
18424,0.0035300254821777344
18452,0.0039031505584716797
18480,0.003777027130126953
18508,0.003490924835205078
18536,0.003500223159790039
18564,0.003785848617553711
18592,0.0034961700439453125
18620,0.0034439563751220703
18648,0.003534078598022461
18676,0.004143953323364258
18704,0.0036542415618896484
18732,0.0035059452056884766
18760,0.0036449432373046875
18788,0.003489971160888672
18816,0.0036017894744873047
18844,0.003690004348754883
18872,0.0035181045532226562
18900,0.0038001537322998047
18928,0.003720998764038086
18956,0.003523111343383789
18984,0.0035021305084228516
19012,0.00445103645324707
19040,0.0035707950592041016
19068,0.0036492347717285156
19096,0.003793954849243164
19124,0.0035293102264404297
19152,0.0034029483795166016
19180,0.003731966018676758
19208,0.003637075424194336
19236,0.003365755081176758
19264,0.0034971237182617188
19292,0.0035550594329833984
19320,0.0034842491149902344
19348,0.0042378902435302734
19376,0.003549337387084961
19404,0.0037407875061035156
19432,0.003484964370727539
19460,0.0036432743072509766
19488,0.0034627914428710938
19516,0.003710031509399414
19544,0.0033769607543945312
19572,0.0035741329193115234
19600,0.003509044647216797
19628,0.0039370059967041016
19656,0.0037429332733154297
19684,0.004126787185668945
19712,0.003705739974975586
19740,0.003459930419921875
19768,0.003805875778198242
19796,0.003690958023071289
19824,0.0034627914428710938
19852,0.0035119056701660156
19880,0.0034079551696777344
19908,0.0037419795989990234
19936,0.0035011768341064453
19964,0.003924131393432617
19992,0.003609180450439453
20020,0.003631114959716797
20048,0.0034830570220947266
20076,0.0034558773040771484
20104,0.0035691261291503906
20132,0.003840923309326172
20160,0.0037572383880615234
20188,0.0035400390625
20216,0.0035178661346435547
20244,0.0035262107849121094
20272,0.003638029098510742
20300,0.0035851001739501953
20328,0.0036840438842773438
20356,0.004065036773681641
20384,0.0035729408264160156
20412,0.003835916519165039
20440,0.003403902053833008
20468,0.003172159194946289
20496,0.003323078155517578
20524,0.0035500526428222656
20552,0.0037641525268554688
20580,0.003515005111694336
20608,0.0037088394165039062
20636,0.003381013870239258
20664,0.0034780502319335938
20692,0.0037708282470703125
20720,0.003721952438354492
20748,0.003741025924682617
20776,0.0037300586700439453
20804,0.0037679672241210938
20832,0.0037279129028320312
20860,0.0035719871520996094
20888,0.0037078857421875
20916,0.003439188003540039
20944,0.003690004348754883
20972,0.0033426284790039062
21000,0.0035550594329833984
21028,0.0038330554962158203
21056,0.0037441253662109375
21084,0.0035190582275390625
21112,0.0035219192504882812
21140,0.0036897659301757812
21168,0.003584146499633789
21196,0.0037908554077148438
21224,0.003428220748901367
21252,0.0037689208984375
21280,0.004114866256713867
21308,0.0036652088165283203
21336,0.0037980079650878906
21364,0.0035130977630615234
21392,0.0033028125762939453
21420,0.0038857460021972656
21448,0.003869295120239258
21476,0.00406193733215332
21504,0.0040090084075927734
21532,0.0036270618438720703
21560,0.004017829895019531
21588,0.0037491321563720703
21616,0.0036818981170654297
21644,0.0035429000854492188
21672,0.003548860549926758
21700,0.003912925720214844
21728,0.003584146499633789
21756,0.003506898880004883
21784,0.0033826828002929688
21812,0.003843069076538086
21840,0.0036966800689697266
21868,0.0036640167236328125
21896,0.0034818649291992188
21924,0.0035429000854492188
21952,0.0036618709564208984
21980,0.0033059120178222656
22008,0.0035800933837890625
22036,0.0038709640502929688
22064,0.003681182861328125
22092,0.003625154495239258
22120,0.003596782684326172
22148,0.0034029483795166016
22176,0.003699064254760742
22204,0.0035190582275390625
22232,0.0036258697509765625
22260,0.0037310123443603516
22288,0.0034558773040771484
22316,0.0035958290100097656
22344,0.0034880638122558594
22372,0.004286050796508789
22400,0.0036699771881103516
22428,0.0037670135498046875
22456,0.0034608840942382812
22484,0.0036389827728271484
22512,0.003914833068847656
22540,0.003553152084350586
22568,0.00347900390625
22596,0.003565073013305664
22624,0.003496885299682617
22652,0.003482818603515625
22680,0.0034949779510498047
22708,0.004233121871948242
22736,0.003818035125732422
22764,0.00335693359375
22792,0.0035419464111328125
22820,0.003548860549926758
22848,0.0035619735717773438
22876,0.0036711692810058594
22904,0.0036559104919433594
22932,0.003663778305053711
22960,0.003306865692138672
22988,0.0034952163696289062
23016,0.003507852554321289
23044,0.004019975662231445
23072,0.003898143768310547
23100,0.0033822059631347656
23128,0.003341197967529297
23156,0.0033440589904785156
23184,0.0036017894744873047
23212,0.0035889148712158203
23240,0.003559112548828125
23268,0.003679037094116211
23296,0.0034139156341552734
23324,0.003900289535522461
23352,0.003595590591430664
23380,0.0036878585815429688
23408,0.0036611557006835938
23436,0.0035283565521240234
23464,0.003587961196899414
23492,0.0035572052001953125
23520,0.0037450790405273438
23548,0.003559112548828125
23576,0.0036008358001708984
23604,0.0037689208984375
23632,0.0036840438842773438
23660,0.0034389495849609375
23688,0.003718852996826172
