iteration,exploitability_for_10_sql
0,3.6217351810812497
20,3.6563241748902504
40,3.689704470481569
60,3.7076806626965473
100,3.7043386256897106
120,3.6891323340299826
140,3.6664451458526517
180,3.6067600522151526
240,3.5004247177267707
300,3.4078157036080023
380,3.2876075229118853
500,3.146267510786178
620,3.0061834647533034
780,2.8313281529562415
1000,2.601674501749266
1240,2.3043241232847156
1580,1.85421817837953
1980,1.4324728669410627
2500,1.1231176390940592
3160,0.9623765495089406
3980,0.8781803810236916
5000,0.7344490778394278
6300,0.6963205731659361
7940,0.6425782614800793
10000,0.6694452834929421
12580,0.728584585157333
15840,0.7900060267563535
19940,0.8626806411630648
25100,1.0210064962970589
31620,0.9367240553735339
39800,0.7606158893336805
50100,0.5978106651487108
63080,0.4740412958390092
79420,0.39732577096062055
100000,0.2615382472633443
125880,0.22307281623363692
158480,0.19542557342657618
199520,0.14234109384652788
251180,0.10026410312952028
316220,0.10395366975491024
398100,0.08536210598395312
501180,0.09259784380605063
630940,0.08263310103745244
794320,0.06635761542416961
1000000,0.052038824352744636
