iteration,exploitability_for_1_sql
0,3.32119571232822
20,3.312343681803406
40,3.320184675808738
60,3.33505235231571
100,3.364896611247672
120,3.37406516459309
140,3.3783292442915385
180,3.3738718216217847
240,3.3392862619760484
300,3.2890834468699968
380,3.2183584926670563
500,3.1055973358586946
620,2.977383279358353
780,2.7358431426197267
1000,2.39448126046796
1240,2.0288864300680083
1580,1.554603709299829
1980,1.262328542362441
2500,1.089954723110708
3160,0.8625259363710771
3980,0.8039015856655027
5000,0.7155222352148933
6300,0.5747458718699173
7940,0.54016046688813
10000,0.5752188664339788
12580,0.6073866750749457
15840,0.6074588983759359
19940,0.8419096177267282
25100,0.7532279256072806
31620,0.6964608770128226
39800,0.6070361077065347
50100,0.504021903157501
63080,0.4135275309960945
79420,0.26504086051706455
100000,0.22688905884435084
125880,0.18041660578780866
158480,0.12924531634067388
199520,0.10833681361164163
251180,0.1289816409341936
316220,0.10070586945607504
398100,0.09882708307665643
501180,0.08188043759508044
630940,0.0670088463808777
794320,0.06516416168491873
1000000,0.06237458553107044
