iteration,exploitability_for_42_sql
20,3.2196712887909253
40,3.243247188297792
100,3.3287328849246416
160,3.4283640466288476
300,3.5419882987326785
560,3.4128088051567733
1000,2.636396464761224
1760,1.4389122893299162
3160,0.8713905369404121
5620,0.7063494059668146
10000,0.48238407713528014
17780,0.7540135305717035
31620,0.8445381694250852
56220,0.4912470513554575
100000,0.2857218083858962
177820,0.1827193944022109
316220,0.12765133583002963
562340,0.07152581340193603
1000000,0.06230106380514407
