iteration,exploitability_for_100_sql
0,3.5133575772947063
20,3.5025410112413566
40,3.5022162795851823
60,3.5083168863776586
100,3.5327948703619603
120,3.543904994826267
140,3.5535211828963242
180,3.5635227740104813
240,3.549851198730093
300,3.5076809703223324
380,3.4223293201628944
500,3.2707963066203876
620,3.123056650297874
780,2.9180229818877153
1000,2.6382253537532945
1240,2.2721255615587648
1580,1.8255042713146485
1980,1.3502718254195667
2500,1.0320664701346915
3160,0.8980801747181673
3980,0.8347679560607201
5000,0.7579740080558508
6300,0.7045800612504408
7940,0.5387086283670922
10000,0.6395428582146385
12580,0.7376889774485573
15840,0.7952295253245912
19940,1.0668962755201257
25100,1.2405127446892181
31620,1.027054446000826
39800,0.7445713705653251
50100,0.6039869481441641
63080,0.48862322209458353
79420,0.38115817963800086
100000,0.31487001024956107
125880,0.20173305155140697
158480,0.18875213858129763
199520,0.16127841598270715
251180,0.12353187985798376
316220,0.10610089674309811
398100,0.11014389592116547
501180,0.08976104917769268
630940,0.07701401206993166
794320,0.0791191196528726
1000000,0.0630547838163268
