iteration,exploitability_for_100_sql
1,3.5133575772947063
2,3.5133575772947063
3,3.5133575772947063
5,3.5133575772947063
6,3.5133575772947063
7,3.5133575772947063
10,3.5133575772947063
12,3.5133575772947063
15,3.5133575772947063
19,3.5133575772947063
25,3.5133575772947063
31,3.482809217567678
39,3.482809217567678
50,3.482809217567678
63,3.466201115522427
79,3.466201115522427
100,3.4653764247653105
125,3.4731585171898276
158,3.486301243620799
199,3.514036740523651
251,3.5361260157713366
316,3.5473194961267045
398,3.5443328470899074
501,3.512708623336423
630,3.4514491507116687
794,3.342859534301564
1000,3.1663775088335147
1258,2.904608349234477
1584,2.5767336769204494
1995,2.0520501813023175
2511,1.5442028753649129
3162,1.2156221574420243
3981,1.0825639632272672
5011,0.9666234095012558
6309,0.7838143501546727
7943,0.6688525248278279
10000,0.6400337913662439
12589,0.5865694532866814
15848,0.5932875359610855
19952,0.6577663338349959
25118,0.6633367749553434
31622,0.808472436906734
39810,0.7932689921492055
50118,0.9686368299833192
63095,0.8567371537535515
79432,0.9512235127956525
100000,0.8085388539114242
125892,0.648045937096062
158489,0.8462212833943477
199526,0.6339037508059358
251188,0.5916192025669367
316227,0.6757505372976105
398107,0.6510036227502811
501187,0.5163305132803508
630957,0.6003208927587532
794328,0.5297061547525188
1000000,0.46005143168639007
